Code,Name,Date,Open,High,Low,Close,Pct_Change,Amount(million),Volume(shares)
NDX.GI,NASDAQ100,2003-08-13,1247.56,1249.14,1233.8,1240.37,-0.0003,0,411714900
NDX.GI,NASDAQ100,2003-08-14,1241.17,1254,1235.05,1251.9,0.0093,0,333663400
NDX.GI,NASDAQ100,2003-08-15,1250.45,1257.46,1246.32,1253.63,0.0014,0,173894800
NDX.GI,NASDAQ100,2003-08-18,1258.18,1284.88,1256.9,1284.81,0.0249,0,351566700
NDX.GI,NASDAQ100,2003-08-19,1291.37,1301.31,1281.71,1299.69,0.0116,0,462620400
NDX.GI,NASDAQ100,2003-08-20,1289.43,1307.45,1288.75,1299.73,0,0,358749700
NDX.GI,NASDAQ100,2003-08-21,1309.57,1319.88,1299.02,1314.65,0.0115,0,446271300
NDX.GI,NASDAQ100,2003-08-22,1338.19,1342.64,1304.51,1304.54,-0.0077,0,495697600
NDX.GI,NASDAQ100,2003-08-25,1302.5,1307.85,1295.82,1306.64,0.0016,0,257499800
NDX.GI,NASDAQ100,2003-08-26,1298.23,1309.83,1280.59,1309.05,0.0018,0,350002500
NDX.GI,NASDAQ100,2003-08-27,1305.98,1320.02,1303.15,1318.93,0.0075,0,305611900
NDX.GI,NASDAQ100,2003-08-28,1323.21,1332.47,1308.98,1332.33,0.0102,0,342037800
NDX.GI,NASDAQ100,2003-08-29,1328.49,1344.74,1327.93,1341.2,0.0067,0,307202700
NDX.GI,NASDAQ100,2003-09-02,1347.64,1361.09,1333.29,1361.09,0.0148,0,448886200
NDX.GI,NASDAQ100,2003-09-03,1370.35,1375.3,1354.72,1360.19,-0.0007,0,614176700
NDX.GI,NASDAQ100,2003-09-04,1360.22,1376.06,1356.23,1373.26,0.0096,0,455886200
NDX.GI,NASDAQ100,2003-09-05,1366.29,1380.24,1355.02,1361.9,-0.0083,0,474204900
NDX.GI,NASDAQ100,2003-09-08,1366.55,1387.45,1365.09,1386.73,0.0182,0,434568100
NDX.GI,NASDAQ100,2003-09-09,1380.13,1382.11,1364.94,1370.56,-0.0117,0,464084400
NDX.GI,NASDAQ100,2003-09-10,1357.8,1362.84,1332.28,1332.28,-0.0279,0,458906200
NDX.GI,NASDAQ100,2003-09-11,1339.88,1358.02,1327.92,1350.8,0.0139,0,385402800
NDX.GI,NASDAQ100,2003-09-12,1340.78,1357.63,1330.31,1357.63,0.0051,0,374026200
NDX.GI,NASDAQ100,2003-09-15,1359.97,1363.48,1345.94,1347.77,-0.0073,0,297954200
NDX.GI,NASDAQ100,2003-09-16,1348.75,1383.48,1348.75,1382.82,0.026,0,393276700
NDX.GI,NASDAQ100,2003-09-17,1379.37,1388.18,1369.76,1376.8,-0.0044,0,364444600
NDX.GI,NASDAQ100,2003-09-18,1374.56,1401.64,1368.61,1400.13,0.0169,0,393798100
NDX.GI,NASDAQ100,2003-09-19,1406.61,1406.61,1383.24,1392.26,-0.0056,0,443001100
NDX.GI,NASDAQ100,2003-09-22,1371.18,1374.9,1358.6,1366.32,-0.0186,0,363919700
NDX.GI,NASDAQ100,2003-09-23,1367.91,1388.67,1364.67,1388.15,0.016,0,372771000
NDX.GI,NASDAQ100,2003-09-24,1388.54,1388.54,1339.61,1339.64,-0.0349,0,461338200
NDX.GI,NASDAQ100,2003-09-25,1344.63,1357.99,1325.69,1325.75,-0.0104,0,425538100
NDX.GI,NASDAQ100,2003-09-26,1323.87,1333.98,1309.2,1309.31,-0.0124,0,378785800
NDX.GI,NASDAQ100,2003-09-29,1318.33,1335.56,1306.11,1335.51,0.02,0,351804200
NDX.GI,NASDAQ100,2003-09-30,1323.95,1325.41,1302.26,1303.7,-0.0238,0,469660200
NDX.GI,NASDAQ100,2003-10-01,1312.43,1336.13,1306.33,1335.34,0.0243,0,453404000
NDX.GI,NASDAQ100,2003-10-02,1332.16,1343.99,1325.93,1337.1,0.0013,0,394204700
NDX.GI,NASDAQ100,2003-10-03,1363.1,1385.79,1363.1,1375.32,0.0286,0,492002700
NDX.GI,NASDAQ100,2003-10-06,1378.2,1384.11,1370.45,1381.7,0.0046,0,282338600
NDX.GI,NASDAQ100,2003-10-07,1372.09,1392.65,1368.13,1392.56,0.0079,0,376175900
NDX.GI,NASDAQ100,2003-10-08,1398.46,1398.99,1376.4,1382.4,-0.0073,0,402684800
NDX.GI,NASDAQ100,2003-10-09,1404.88,1418.09,1386.63,1396.95,0.0105,0,503046100
NDX.GI,NASDAQ100,2003-10-10,1399.18,1406.27,1393.97,1404.87,0.0057,0,333681200
NDX.GI,NASDAQ100,2003-10-13,1412.37,1422.28,1405.05,1414.72,0.007,0,303680800
NDX.GI,NASDAQ100,2003-10-14,1411.53,1421,1406.39,1420.66,0.0042,0,310136400
NDX.GI,NASDAQ100,2003-10-15,1439.97,1439.97,1409.77,1417.59,-0.0022,0,463006100
NDX.GI,NASDAQ100,2003-10-16,1411.23,1427.61,1411.08,1426.71,0.0064,0,395224500
NDX.GI,NASDAQ100,2003-10-17,1423.99,1426.38,1392.08,1394.02,-0.0229,0,417592100
NDX.GI,NASDAQ100,2003-10-20,1395.41,1409.31,1388.54,1409.31,0.011,0,312924500
NDX.GI,NASDAQ100,2003-10-21,1413.01,1424.8,1405.51,1422.13,0.0091,0,339455300
NDX.GI,NASDAQ100,2003-10-22,1403.76,1404.05,1385.15,1387.4,-0.0244,0,341526200
NDX.GI,NASDAQ100,2003-10-23,1371.9,1387.01,1369.91,1378.11,-0.0067,0,419747700
NDX.GI,NASDAQ100,2003-10-24,1360.55,1370.67,1346.01,1370.61,-0.0054,0,468744300
NDX.GI,NASDAQ100,2003-10-27,1378.95,1384.91,1369.38,1377.41,0.005,0,305649800
NDX.GI,NASDAQ100,2003-10-28,1385.57,1420.02,1382.88,1420.02,0.0309,0,492032300
NDX.GI,NASDAQ100,2003-10-29,1414.18,1423.69,1410.51,1419.92,-0.0001,0,405164500
NDX.GI,NASDAQ100,2003-10-30,1437.65,1437.76,1413.57,1417.38,-0.0018,0,431186800
NDX.GI,NASDAQ100,2003-10-31,1423.39,1425.25,1411.76,1416.39,-0.0007,0,360148300
NDX.GI,NASDAQ100,2003-11-03,1423.13,1445.72,1422.32,1443.13,0.0189,0,425691700
NDX.GI,NASDAQ100,2003-11-04,1434.35,1442.27,1425.26,1429.38,-0.0095,0,397279700
NDX.GI,NASDAQ100,2003-11-05,1428.04,1437.85,1414.37,1429.56,0.0001,0,415506700
NDX.GI,NASDAQ100,2003-11-06,1439.22,1443.06,1421.56,1440.08,0.0074,0,427365000
NDX.GI,NASDAQ100,2003-11-07,1450.47,1453.46,1436.13,1436.73,-0.0023,0,393743300
NDX.GI,NASDAQ100,2003-11-10,1435.87,1437.06,1412.14,1414.62,-0.0154,0,328652400
NDX.GI,NASDAQ100,2003-11-11,1412.5,1418.46,1401.45,1409.64,-0.0035,0,322693800
NDX.GI,NASDAQ100,2003-11-12,1414.21,1443.52,1413.84,1443.52,0.024,0,387515200
NDX.GI,NASDAQ100,2003-11-13,1434.75,1442.27,1429.22,1439.87,-0.0025,0,392208000
NDX.GI,NASDAQ100,2003-11-14,1438.99,1448.06,1407.4,1407.51,-0.0225,0,390947900
NDX.GI,NASDAQ100,2003-11-17,1399.38,1402.61,1377.9,1393.75,-0.0098,0,366536500
NDX.GI,NASDAQ100,2003-11-18,1401.46,1405.94,1364.7,1364.7,-0.0208,0,437050800
NDX.GI,NASDAQ100,2003-11-19,1368.47,1382.94,1363.09,1378.9,0.0104,0,371334600
NDX.GI,NASDAQ100,2003-11-20,1365.73,1394.38,1362.09,1363.49,-0.0112,0,363956100
NDX.GI,NASDAQ100,2003-11-21,1370.63,1375.94,1357.25,1373.32,0.0072,0,328811600
NDX.GI,NASDAQ100,2003-11-24,1385.2,1419.31,1385.2,1419.31,0.0335,0,371795500
NDX.GI,NASDAQ100,2003-11-25,1418.26,1424.35,1411.36,1411.36,-0.0056,0,331618300
NDX.GI,NASDAQ100,2003-11-26,1422.01,1426.28,1400,1420.11,0.0062,0,282881900
NDX.GI,NASDAQ100,2003-11-28,1417.41,1426.76,1416.21,1424.25,0.0029,0,111699800
NDX.GI,NASDAQ100,2003-12-01,1434.1,1447.08,1427.12,1447.08,0.016,0,359088800
NDX.GI,NASDAQ100,2003-12-02,1441.71,1447.84,1431.32,1431.89,-0.0105,0,320514100
NDX.GI,NASDAQ100,2003-12-03,1440.37,1452.03,1419.77,1419.77,-0.0085,0,462882100
NDX.GI,NASDAQ100,2003-12-04,1424.65,1434.28,1411.13,1432.38,0.0089,0,413321800
NDX.GI,NASDAQ100,2003-12-05,1415.78,1427.51,1405.55,1406.91,-0.0178,0,330542600
NDX.GI,NASDAQ100,2003-12-08,1406.02,1419.11,1399.41,1418.05,0.0079,0,284129900
NDX.GI,NASDAQ100,2003-12-09,1423.75,1425.01,1383,1383.66,-0.0243,0,363224000
NDX.GI,NASDAQ100,2003-12-10,1387.25,1394.69,1372.87,1388.96,0.0038,0,373125600
NDX.GI,NASDAQ100,2003-12-11,1388.88,1422.49,1387.47,1416.96,0.0202,0,339241300
NDX.GI,NASDAQ100,2003-12-12,1419.7,1419.7,1404.4,1417.27,0.0002,0,266902300
NDX.GI,NASDAQ100,2003-12-15,1442.05,1442.65,1396.82,1396.82,-0.0144,0,388203600
NDX.GI,NASDAQ100,2003-12-16,1397.41,1407.38,1384.52,1403.28,0.0046,0,360097400
NDX.GI,NASDAQ100,2003-12-17,1400.78,1406.23,1390.83,1400,-0.0023,0,297484300
NDX.GI,NASDAQ100,2003-12-18,1404.08,1432.64,1404.08,1431.31,0.0224,0,346732700
NDX.GI,NASDAQ100,2003-12-19,1434.93,1434.93,1416.21,1426.17,-0.0036,0,488291300
NDX.GI,NASDAQ100,2003-12-22,1422.79,1433.71,1419.82,1431.71,0.0039,0,222681600
NDX.GI,NASDAQ100,2003-12-23,1431.64,1448.19,1430.04,1448.17,0.0115,0,254304400
NDX.GI,NASDAQ100,2003-12-24,1442.58,1447.57,1439.71,1443.19,-0.0034,0,104134900
NDX.GI,NASDAQ100,2003-12-26,1444.41,1451.21,1442.29,1443.86,0.0005,0,69330400
NDX.GI,NASDAQ100,2003-12-29,1447.62,1470.37,1447.62,1470.37,0.0184,0,220608200
NDX.GI,NASDAQ100,2003-12-30,1467.74,1470.38,1460.67,1470.01,-0.0002,0,227073700
NDX.GI,NASDAQ100,2003-12-31,1471.56,1474.24,1459.06,1467.92,-0.0014,0,222958300
NDX.GI,NASDAQ100,2004-01-02,1474.16,1479.59,1458.51,1463.57,-0.003,0,242359700
NDX.GI,NASDAQ100,2004-01-05,1474.55,1496.58,1474.19,1496.58,0.0226,0,366012100
NDX.GI,NASDAQ100,2004-01-06,1492.41,1504.47,1486.59,1501.26,0.0031,0,354702800
NDX.GI,NASDAQ100,2004-01-07,1498.38,1514.45,1491.2,1514.26,0.0087,0,367963500
NDX.GI,NASDAQ100,2004-01-08,1524.06,1530.65,1513.34,1530.65,0.0108,0,467254100
NDX.GI,NASDAQ100,2004-01-09,1516.59,1541.84,1512.86,1520.46,-0.0067,0,432275400
NDX.GI,NASDAQ100,2004-01-12,1524.54,1540.1,1515.86,1539.77,0.0127,0,354522000
NDX.GI,NASDAQ100,2004-01-13,1540.35,1541.83,1513.21,1524.78,-0.0097,0,426116100
NDX.GI,NASDAQ100,2004-01-14,1531.93,1536.84,1521.91,1534.08,0.0061,0,354242800
NDX.GI,NASDAQ100,2004-01-15,1524.73,1545.65,1515.06,1532.01,-0.0013,0,412827500
NDX.GI,NASDAQ100,2004-01-16,1545.32,1553.64,1537.17,1553.62,0.0141,0,492374300
NDX.GI,NASDAQ100,2004-01-20,1558.89,1559.47,1541.34,1552.87,-0.0005,0,431897800
NDX.GI,NASDAQ100,2004-01-21,1545.53,1554.89,1529.4,1546.6,-0.004,0,367297100
NDX.GI,NASDAQ100,2004-01-22,1550.98,1556.06,1530.42,1530.42,-0.0105,0,412178200
NDX.GI,NASDAQ100,2004-01-23,1535.41,1546.69,1519.74,1531.21,0.0005,0,416907500
NDX.GI,NASDAQ100,2004-01-26,1526.57,1553.66,1522.95,1553.66,0.0147,0,325438100
NDX.GI,NASDAQ100,2004-01-27,1548.64,1552.54,1519.2,1519.23,-0.0222,0,436222000
NDX.GI,NASDAQ100,2004-01-28,1527.35,1530.06,1488.61,1491.57,-0.0182,0,414172300
NDX.GI,NASDAQ100,2004-01-29,1499.84,1500.8,1474.13,1496.4,0.0032,0,481074200
NDX.GI,NASDAQ100,2004-01-30,1494.88,1505.12,1487.78,1493.08,-0.0022,0,368860600
NDX.GI,NASDAQ100,2004-02-02,1497.78,1507.59,1481.57,1487.84,-0.0035,0,352264000
NDX.GI,NASDAQ100,2004-02-03,1485.93,1497.07,1482.7,1491.85,0.0027,0,305263200
NDX.GI,NASDAQ100,2004-02-04,1473.53,1482.35,1461.01,1462.61,-0.0196,0,442197100
NDX.GI,NASDAQ100,2004-02-05,1468.96,1475.41,1461.12,1465.03,0.0017,0,361454300
NDX.GI,NASDAQ100,2004-02-06,1472.02,1498.95,1470.31,1498.95,0.0232,0,307191900
NDX.GI,NASDAQ100,2004-02-09,1502.32,1503.04,1490.7,1490.91,-0.0054,0,294097200
NDX.GI,NASDAQ100,2004-02-10,1490.69,1503.83,1489.9,1500.29,0.0063,0,244461900
NDX.GI,NASDAQ100,2004-02-11,1498.08,1514.49,1491.21,1514.18,0.0093,0,358955900
NDX.GI,NASDAQ100,2004-02-12,1508.19,1516.21,1499.43,1501.34,-0.0085,0,269373900
NDX.GI,NASDAQ100,2004-02-13,1504.7,1510.83,1478.54,1484.47,-0.0112,0,289032600
NDX.GI,NASDAQ100,2004-02-17,1498.7,1512.17,1497.54,1506.57,0.0149,0,242431200
NDX.GI,NASDAQ100,2004-02-18,1509.55,1515.44,1501.7,1507.49,0.0006,0,282074700
NDX.GI,NASDAQ100,2004-02-19,1522.39,1524.09,1484.8,1484.8,-0.0151,0,369686000
NDX.GI,NASDAQ100,2004-02-20,1490.81,1493.45,1470.92,1482.1,-0.0018,0,350857600
NDX.GI,NASDAQ100,2004-02-23,1488.28,1489.4,1454.36,1463.75,-0.0124,0,388066500
NDX.GI,NASDAQ100,2004-02-24,1458.38,1474.04,1452.49,1462.05,-0.0012,0,368028600
NDX.GI,NASDAQ100,2004-02-25,1465.83,1474.21,1461.26,1470.22,0.0056,0,284889100
NDX.GI,NASDAQ100,2004-02-26,1465.4,1480.88,1461.36,1477.13,0.0047,0,296027800
NDX.GI,NASDAQ100,2004-02-27,1479.56,1485.4,1459.91,1470.38,-0.0046,0,360450000
NDX.GI,NASDAQ100,2004-03-01,1476.04,1490.18,1467.57,1489.49,0.013,0,289254100
NDX.GI,NASDAQ100,2004-03-02,1487.7,1494.67,1473.22,1473.22,-0.0109,0,315489400
NDX.GI,NASDAQ100,2004-03-03,1469.77,1473.28,1456.87,1466.09,-0.0048,0,275127400
NDX.GI,NASDAQ100,2004-03-04,1466.7,1481.36,1464.57,1481.36,0.0104,0,239205200
NDX.GI,NASDAQ100,2004-03-05,1464.89,1494.29,1463.32,1472.99,-0.0057,0,353316200
NDX.GI,NASDAQ100,2004-03-08,1476.85,1481.19,1441,1441.12,-0.0216,0,332466600
NDX.GI,NASDAQ100,2004-03-09,1441.28,1446.46,1429.36,1437.47,-0.0025,0,368010500
NDX.GI,NASDAQ100,2004-03-10,1438.53,1447.71,1417.18,1417.5,-0.0139,0,366301300
NDX.GI,NASDAQ100,2004-03-11,1409.14,1429.1,1402.2,1402.2,-0.0108,0,391886200
NDX.GI,NASDAQ100,2004-03-12,1415.9,1431.4,1414.43,1431.4,0.0208,0,296418900
NDX.GI,NASDAQ100,2004-03-15,1423.15,1424.65,1399.87,1399.87,-0.022,0,300391100
NDX.GI,NASDAQ100,2004-03-16,1412.1,1417.56,1394.11,1407.07,0.0051,0,316006500
NDX.GI,NASDAQ100,2004-03-17,1418.57,1432.23,1418.3,1428.89,0.0155,0,268392600
NDX.GI,NASDAQ100,2004-03-18,1423.86,1425.76,1407.09,1417.77,-0.0078,0,283681100
NDX.GI,NASDAQ100,2004-03-19,1416.23,1425.92,1398.58,1398.58,-0.0135,0,343185800
NDX.GI,NASDAQ100,2004-03-22,1386.76,1388.68,1369.36,1381.39,-0.0123,0,342747200
NDX.GI,NASDAQ100,2004-03-23,1391.64,1393.77,1368.67,1370.04,-0.0082,0,312542800
NDX.GI,NASDAQ100,2004-03-24,1374.74,1391.87,1368.08,1381.86,0.0086,0,301359100
NDX.GI,NASDAQ100,2004-03-25,1394.2,1425.86,1393.96,1425.86,0.0318,0,343453300
NDX.GI,NASDAQ100,2004-03-26,1420.41,1431.23,1415.39,1415.39,-0.0073,0,246931200
NDX.GI,NASDAQ100,2004-03-29,1429.54,1445.82,1429.48,1442.31,0.019,0,287290800
NDX.GI,NASDAQ100,2004-03-30,1435.59,1445.3,1429.09,1445.25,0.002,0,225237200
NDX.GI,NASDAQ100,2004-03-31,1445.17,1447.95,1432.87,1438.41,-0.0047,0,295771800
NDX.GI,NASDAQ100,2004-04-01,1438.91,1457.59,1438.91,1453.22,0.0103,0,284380500
NDX.GI,NASDAQ100,2004-04-02,1482.33,1490.3,1469.57,1490.3,0.0255,0,391408400
NDX.GI,NASDAQ100,2004-04-05,1488.45,1508.37,1487.61,1508.37,0.0121,0,266232500
NDX.GI,NASDAQ100,2004-04-06,1492.93,1498.34,1485.7,1493.58,-0.0098,0,240707200
NDX.GI,NASDAQ100,2004-04-07,1489.1,1492.19,1475.62,1481.96,-0.0078,0,249416500
NDX.GI,NASDAQ100,2004-04-08,1502.77,1503.37,1478.44,1485.51,0.0024,0,243950900
NDX.GI,NASDAQ100,2004-04-12,1489.59,1497.5,1488.35,1495.93,0.007,0,169705300
NDX.GI,NASDAQ100,2004-04-13,1501.98,1502.52,1469.88,1472.88,-0.0154,0,226167700
NDX.GI,NASDAQ100,2004-04-14,1464.32,1485.28,1463.63,1475.66,0.0019,0,236954700
NDX.GI,NASDAQ100,2004-04-15,1479.56,1481.77,1449.4,1459.45,-0.011,0,295130200
NDX.GI,NASDAQ100,2004-04-16,1458.51,1460.39,1440.56,1449.06,-0.0071,0,282025200
NDX.GI,NASDAQ100,2004-04-19,1448.89,1473.53,1448.03,1473.48,0.0169,0,219729600
NDX.GI,NASDAQ100,2004-04-20,1473.98,1479.68,1436.89,1436.9,-0.0248,0,255919300
NDX.GI,NASDAQ100,2004-04-21,1446.02,1452.92,1434.16,1451.01,0.0098,0,281148000
NDX.GI,NASDAQ100,2004-04-22,1450.38,1488.74,1449.06,1485.5,0.0238,0,362735800
NDX.GI,NASDAQ100,2004-04-23,1492.24,1497.17,1484.36,1497.01,0.0077,0,379439900
NDX.GI,NASDAQ100,2004-04-26,1496.67,1499.45,1474.79,1480.53,-0.011,0,244915700
NDX.GI,NASDAQ100,2004-04-27,1485.67,1495.62,1476.42,1479.47,-0.0007,0,270818600
NDX.GI,NASDAQ100,2004-04-28,1475.88,1476.03,1449.23,1453.03,-0.0179,0,280826800
NDX.GI,NASDAQ100,2004-04-29,1451.4,1461.13,1420.66,1431.36,-0.0149,0,396617700
NDX.GI,NASDAQ100,2004-04-30,1435.16,1439.69,1401.36,1401.36,-0.021,0,333979600
NDX.GI,NASDAQ100,2004-05-03,1409.06,1428.49,1404.06,1415.29,0.0099,0,357671500
NDX.GI,NASDAQ100,2004-05-04,1417.12,1438.49,1409.39,1422.11,0.0048,0,296635600
NDX.GI,NASDAQ100,2004-05-05,1424.71,1435.46,1416.73,1428.42,0.0044,0,242609700
NDX.GI,NASDAQ100,2004-05-06,1416.59,1425.5,1403.36,1415.6,-0.009,0,271423700
NDX.GI,NASDAQ100,2004-05-07,1411.05,1432.71,1406.19,1406.19,-0.0066,0,268787200
NDX.GI,NASDAQ100,2004-05-10,1395.21,1403.59,1384.89,1397.1,-0.0065,0,298411300
NDX.GI,NASDAQ100,2004-05-11,1406.36,1422.51,1406.36,1421.89,0.0177,0,282752500
NDX.GI,NASDAQ100,2004-05-12,1412.5,1417.03,1378.64,1414.83,-0.005,0,321239400
NDX.GI,NASDAQ100,2004-05-13,1408.58,1425.69,1405.6,1417.09,0.0016,0,257031600
NDX.GI,NASDAQ100,2004-05-14,1415.44,1419.57,1394.37,1399.85,-0.0122,0,270227200
NDX.GI,NASDAQ100,2004-05-17,1379.99,1391.77,1372.46,1379.9,-0.0143,0,271891300
NDX.GI,NASDAQ100,2004-05-18,1395.23,1404.27,1393.08,1397.47,0.0127,0,252325500
NDX.GI,NASDAQ100,2004-05-19,1414.38,1427.51,1396.34,1396.34,-0.0008,0,338188900
NDX.GI,NASDAQ100,2004-05-20,1400.37,1408.2,1390.41,1396.87,0.0004,0,258924400
NDX.GI,NASDAQ100,2004-05-21,1409.61,1414.11,1397.7,1408.17,0.0081,0,234574500
NDX.GI,NASDAQ100,2004-05-24,1418.77,1425.49,1408.44,1413.97,0.0041,0,226039800
NDX.GI,NASDAQ100,2004-05-25,1412.59,1450.06,1406.2,1447.72,0.0239,0,277735100
NDX.GI,NASDAQ100,2004-05-26,1443.13,1455,1440.85,1453.87,0.0042,0,242264000
NDX.GI,NASDAQ100,2004-05-27,1460.06,1467.63,1450.67,1463.11,0.0064,0,280560300
NDX.GI,NASDAQ100,2004-05-28,1464.83,1469.23,1456.77,1466.22,0.0021,0,225991900
NDX.GI,NASDAQ100,2004-06-01,1457.71,1469.27,1453.39,1468.54,0.0016,0,224763300
NDX.GI,NASDAQ100,2004-06-02,1472.54,1474.1,1455.13,1464.22,-0.0029,0,252742800
NDX.GI,NASDAQ100,2004-06-03,1459.19,1462.41,1445.21,1445.21,-0.013,0,215733900
NDX.GI,NASDAQ100,2004-06-04,1463.46,1472.64,1455.04,1455.04,0.0068,0,240522400
NDX.GI,NASDAQ100,2004-06-07,1465.56,1491.45,1464.01,1491.45,0.025,0,259648300
NDX.GI,NASDAQ100,2004-06-08,1483.59,1496,1481.76,1495.97,0.003,0,244583700
NDX.GI,NASDAQ100,2004-06-09,1487.37,1490.88,1469.04,1469.5,-0.0177,0,219616700
NDX.GI,NASDAQ100,2004-06-10,1475.71,1481.27,1470.5,1481.27,0.008,0,207383400
NDX.GI,NASDAQ100,2004-06-14,1470.62,1471.19,1451.78,1458.64,-0.0153,0,209395800
NDX.GI,NASDAQ100,2004-06-15,1470.37,1487.83,1470.37,1479.2,0.0141,0,273419700
NDX.GI,NASDAQ100,2004-06-16,1478.72,1483.6,1474.17,1479.99,0.0005,0,219311100
NDX.GI,NASDAQ100,2004-06-17,1473.94,1473.95,1458.68,1464.03,-0.0108,0,271060400
NDX.GI,NASDAQ100,2004-06-18,1457.88,1481.36,1455.67,1464.65,0.0004,0,374923100
NDX.GI,NASDAQ100,2004-06-21,1467.98,1472.65,1450.79,1453.23,-0.0078,0,219672000
NDX.GI,NASDAQ100,2004-06-22,1455.92,1475.12,1448.82,1474.87,0.0149,0,284172500
NDX.GI,NASDAQ100,2004-06-23,1471.54,1495.05,1468.74,1493.52,0.0126,0,292244500
NDX.GI,NASDAQ100,2004-06-24,1490.58,1502.14,1485.88,1488.31,-0.0035,0,281755800
NDX.GI,NASDAQ100,2004-06-25,1488.82,1503.91,1488.2,1498.38,0.0068,0,404328100
NDX.GI,NASDAQ100,2004-06-28,1507.32,1508.52,1485.25,1493.07,-0.0035,0,264951700
NDX.GI,NASDAQ100,2004-06-29,1490.65,1507.05,1490.65,1505.65,0.0084,0,259472700
NDX.GI,NASDAQ100,2004-06-30,1507.6,1523.48,1502.61,1516.64,0.0073,0,315663300
NDX.GI,NASDAQ100,2004-07-01,1514.82,1514.82,1477.62,1489.57,-0.0178,0,316188000
NDX.GI,NASDAQ100,2004-07-02,1488.34,1489.6,1473.73,1481.19,-0.0056,0,201483500
NDX.GI,NASDAQ100,2004-07-06,1470.47,1471.21,1441.78,1445.71,-0.024,0,350483700
NDX.GI,NASDAQ100,2004-07-07,1445.1,1459.07,1445.02,1452.49,0.0047,0,311486300
NDX.GI,NASDAQ100,2004-07-08,1439.57,1452.7,1430.81,1431.13,-0.0147,0,319975700
NDX.GI,NASDAQ100,2004-07-09,1442.43,1451.39,1434,1440,0.0062,0,231922500
NDX.GI,NASDAQ100,2004-07-12,1429.91,1435.3,1418.1,1432.11,-0.0055,0,245481200
NDX.GI,NASDAQ100,2004-07-13,1436.08,1439.78,1426.11,1428.68,-0.0024,0,232005100
NDX.GI,NASDAQ100,2004-07-14,1414.42,1433.61,1411.52,1416.05,-0.0088,0,446532800
NDX.GI,NASDAQ100,2004-07-15,1422.26,1427.72,1412.59,1415.92,-0.0001,0,308055400
NDX.GI,NASDAQ100,2004-07-16,1426.49,1426.49,1392.17,1392.17,-0.0168,0,312220400
NDX.GI,NASDAQ100,2004-07-19,1398.92,1406.15,1386.78,1396.77,0.0033,0,263192700
NDX.GI,NASDAQ100,2004-07-20,1398.64,1421.07,1396.85,1421.07,0.0174,0,279749000
NDX.GI,NASDAQ100,2004-07-21,1433.27,1433.27,1386.57,1386.57,-0.0243,0,401503400
NDX.GI,NASDAQ100,2004-07-22,1385.89,1411.43,1377.7,1408.51,0.0158,0,330534300
NDX.GI,NASDAQ100,2004-07-23,1394.56,1394.56,1370.7,1375.48,-0.0235,0,278641100
NDX.GI,NASDAQ100,2004-07-26,1376.8,1383.67,1359.2,1368.4,-0.0051,0,281144700
NDX.GI,NASDAQ100,2004-07-27,1374.69,1395.95,1371.26,1391.5,0.0169,0,298654800
NDX.GI,NASDAQ100,2004-07-28,1384.51,1392.48,1360.27,1383.75,-0.0056,0,327514100
NDX.GI,NASDAQ100,2004-07-29,1395.34,1403.8,1388.06,1398.55,0.0107,0,291768500
NDX.GI,NASDAQ100,2004-07-30,1397.05,1412,1394.85,1400.39,0.0013,0,267665200
NDX.GI,NASDAQ100,2004-08-02,1390.21,1408.31,1387.04,1406.33,0.0042,0,245224900
NDX.GI,NASDAQ100,2004-08-03,1402.34,1404.9,1379.02,1379.14,-0.0193,0,235637900
NDX.GI,NASDAQ100,2004-08-04,1372.46,1386.28,1368.44,1379.21,0.0001,0,263544700
NDX.GI,NASDAQ100,2004-08-05,1380.93,1383.38,1352.27,1353.44,-0.0187,0,243109900
NDX.GI,NASDAQ100,2004-08-06,1341.08,1342.87,1314.97,1315.3,-0.0282,0,287745800
NDX.GI,NASDAQ100,2004-08-09,1320.83,1325.45,1314.57,1318.83,0.0027,0,193463900
NDX.GI,NASDAQ100,2004-08-10,1325.96,1346.71,1324.38,1346.71,0.0211,0,240930700
NDX.GI,NASDAQ100,2004-08-11,1319.7,1328.83,1309.5,1324.65,-0.0164,0,320545400
NDX.GI,NASDAQ100,2004-08-12,1313.81,1320.94,1302.74,1304.43,-0.0153,0,301334700
NDX.GI,NASDAQ100,2004-08-13,1311.84,1316.3,1301.93,1307.82,0.0026,0,228297500
NDX.GI,NASDAQ100,2004-08-16,1309.5,1334.78,1309.5,1326.84,0.0145,0,216677200
NDX.GI,NASDAQ100,2004-08-17,1332.94,1344.54,1331.85,1335.72,0.0067,0,247041500
NDX.GI,NASDAQ100,2004-08-18,1328.99,1363.74,1327.85,1363.73,0.021,0,292993700
NDX.GI,NASDAQ100,2004-08-19,1356.89,1361.23,1344.98,1353.24,-0.0077,0,241601400
NDX.GI,NASDAQ100,2004-08-20,1352.28,1373.01,1348.27,1366.73,0.01,0,220856700
NDX.GI,NASDAQ100,2004-08-23,1370.51,1377.67,1364.46,1370.9,0.0031,0,184451200
NDX.GI,NASDAQ100,2004-08-24,1376.99,1379.05,1360.82,1369.78,-0.0008,0,227009700
NDX.GI,NASDAQ100,2004-08-25,1369.2,1391.22,1363.56,1389.17,0.0142,0,212769600
NDX.GI,NASDAQ100,2004-08-26,1383.8,1388.84,1379.69,1383.98,-0.0037,0,196798700
