Code,Name,Date,Open,High,Low,Close,Pct_Change,Amount,Volume
NDX.GI,纳斯达克100,2025-04-16 09:50,18481.49,18501.55,18461.84,18466.04,-0.0009,0,0
NDX.GI,纳斯达克100,2025-04-16 09:55,18473.5,18478.41,18410.23,18415.78,-0.0027,0,0
NDX.GI,纳斯达克100,2025-04-16 10:00,18414.56,18446.48,18389.83,18411.35,-0.0002,0,0
NDX.GI,纳斯达克100,2025-04-16 10:05,18410.38,18437.45,18397.15,18437.45,0.0014,0,0
NDX.GI,纳斯达克100,2025-04-16 10:10,18437.76,18468.34,18432.59,18465.61,0.0015,0,0
NDX.GI,纳斯达克100,2025-04-16 10:15,18464.42,18474.28,18424.35,18424.84,-0.0022,0,0
NDX.GI,纳斯达克100,2025-04-16 10:20,18424.8,18443.11,18413.85,18443.11,0.001,0,0
NDX.GI,纳斯达克100,2025-04-16 10:25,18442.61,18502.43,18442.61,18500.4,0.0031,0,0
NDX.GI,纳斯达克100,2025-04-16 10:30,18500.61,18505.99,18477.54,18486.76,-0.0007,0,0
NDX.GI,纳斯达克100,2025-04-16 10:35,18486.7,18502.81,18474.81,18499.91,0.0007,0,0
NDX.GI,纳斯达克100,2025-04-16 10:40,18500.19,18504.54,18473.01,18499.24,0,0,0
NDX.GI,纳斯达克100,2025-04-16 10:45,18499.12,18532.75,18498.28,18519.47,0.0011,0,0
NDX.GI,纳斯达克100,2025-04-16 10:50,18517.81,18520.04,18493.02,18497.46,-0.0012,0,0
NDX.GI,纳斯达克100,2025-04-16 10:55,18497.54,18510.98,18485.73,18496.32,-0.0001,0,0
NDX.GI,纳斯达克100,2025-04-16 11:00,18495.56,18517.37,18472.92,18510.01,0.0007,0,0
NDX.GI,纳斯达克100,2025-04-16 11:05,18507.8,18507.93,18475.51,18476.29,-0.0018,0,0
NDX.GI,纳斯达克100,2025-04-16 11:10,18475.69,18508.15,18466.9,18496.34,0.0011,0,0
NDX.GI,纳斯达克100,2025-04-16 11:15,18498.82,18515.02,18486.34,18486.34,-0.0005,0,0
NDX.GI,纳斯达克100,2025-04-16 11:20,18484.96,18497.95,18474.29,18491.91,0.0003,0,0
NDX.GI,纳斯达克100,2025-04-16 11:25,18493.03,18597.32,18491.29,18591.76,0.0054,0,0
NDX.GI,纳斯达克100,2025-04-16 11:30,18592.77,18594.5,18553.81,18554.2,-0.002,0,0
NDX.GI,纳斯达克100,2025-04-16 11:35,18554.88,18572.04,18547.47,18567.92,0.0007,0,0
NDX.GI,纳斯达克100,2025-04-16 11:40,18567.94,18568.02,18542.86,18542.86,-0.0013,0,0
NDX.GI,纳斯达克100,2025-04-16 11:45,18534.94,18534.94,18511.05,18511.05,-0.0017,0,0
NDX.GI,纳斯达克100,2025-04-16 11:50,18505.3,18514.81,18490.13,18490.13,-0.0011,0,0
NDX.GI,纳斯达克100,2025-04-16 11:55,18490.27,18499.79,18472.99,18479.97,-0.0005,0,0
NDX.GI,纳斯达克100,2025-04-16 12:00,18479.28,18483.85,18453.51,18460.93,-0.001,0,0
NDX.GI,纳斯达克100,2025-04-16 12:05,18461.3,18466.69,18444.27,18444.27,-0.0009,0,0
NDX.GI,纳斯达克100,2025-04-16 12:10,18443.88,18459.91,18428.95,18459.91,0.0008,0,0
NDX.GI,纳斯达克100,2025-04-16 12:15,18460.33,18466.86,18447.99,18464.13,0.0002,0,0
NDX.GI,纳斯达克100,2025-04-16 12:20,18464.06,18464.26,18446.18,18448.97,-0.0008,0,0
NDX.GI,纳斯达克100,2025-04-16 12:25,18448.77,18467.28,18438.87,18465.15,0.0009,0,0
NDX.GI,纳斯达克100,2025-04-16 12:30,18470.04,18473.26,18454.54,18458.11,-0.0004,0,0
NDX.GI,纳斯达克100,2025-04-16 12:35,18458.09,18484.4,18456.63,18463.48,0.0003,0,0
NDX.GI,纳斯达克100,2025-04-16 12:40,18455.83,18457.91,18424.21,18424.43,-0.0021,0,0
NDX.GI,纳斯达克100,2025-04-16 12:45,18424,18458.36,18424,18444.42,0.0011,0,0
NDX.GI,纳斯达克100,2025-04-16 12:50,18437.48,18441.17,18431.03,18434.62,-0.0005,0,0
NDX.GI,纳斯达克100,2025-04-16 12:55,18431.48,18445.7,18428.93,18445.52,0.0006,0,0
NDX.GI,纳斯达克100,2025-04-16 13:00,18445.21,18448.51,18427.9,18432.95,-0.0007,0,0
NDX.GI,纳斯达克100,2025-04-16 13:05,18433.02,18444.32,18418.18,18427.91,-0.0003,0,0
NDX.GI,纳斯达克100,2025-04-16 13:10,18428.91,18443.3,18414.93,18414.93,-0.0007,0,0
NDX.GI,纳斯达克100,2025-04-16 13:15,18414.84,18429.04,18403.45,18428.01,0.0007,0,0
NDX.GI,纳斯达克100,2025-04-16 13:20,18427.64,18457.07,18426.66,18444.45,0.0009,0,0
NDX.GI,纳斯达克100,2025-04-16 13:25,18444.35,18457.32,18424.55,18431.48,-0.0007,0,0
NDX.GI,纳斯达克100,2025-04-16 13:30,18431.51,18462.93,18410.52,18423.6,-0.0004,0,0
NDX.GI,纳斯达克100,2025-04-16 13:35,18422.97,18422.97,18344.72,18353.97,-0.0038,0,0
NDX.GI,纳斯达克100,2025-04-16 13:40,18353.79,18372.99,18301.7,18301.72,-0.0028,0,0
NDX.GI,纳斯达克100,2025-04-16 13:45,18299.3,18309.24,18263.45,18263.59,-0.0021,0,0
NDX.GI,纳斯达克100,2025-04-16 13:50,18263.78,18264.42,18222.28,18222.36,-0.0023,0,0
NDX.GI,纳斯达克100,2025-04-16 13:55,18250.59,18269.53,18218.54,18222.28,0,0,0
NDX.GI,纳斯达克100,2025-04-16 14:00,18221.86,18227.61,18166.53,18209.19,-0.0007,0,0
NDX.GI,纳斯达克100,2025-04-16 14:05,18212.5,18219.64,18178.27,18219.04,0.0005,0,0
NDX.GI,纳斯达克100,2025-04-16 14:10,18218.41,18233,18188.55,18230.49,0.0006,0,0
NDX.GI,纳斯达克100,2025-04-16 14:15,18229.94,18241.34,18204.74,18214.19,-0.0009,0,0
NDX.GI,纳斯达克100,2025-04-16 14:20,18213.85,18213.92,18179.47,18185.2,-0.0016,0,0
NDX.GI,纳斯达克100,2025-04-16 14:25,18186.05,18243.44,18186.05,18235.43,0.0028,0,0
NDX.GI,纳斯达克100,2025-04-16 14:30,18240.69,18258.83,18212.16,18213.51,-0.0012,0,0
NDX.GI,纳斯达克100,2025-04-16 14:35,18213.03,18221.17,18188.13,18189.26,-0.0013,0,0
NDX.GI,纳斯达克100,2025-04-16 14:40,18189.27,18199.23,18148.55,18149.64,-0.0022,0,0
NDX.GI,纳斯达克100,2025-04-16 14:45,18149.24,18149.24,18127.57,18127.72,-0.0012,0,0
NDX.GI,纳斯达克100,2025-04-16 14:50,18127.01,18140.64,18110.56,18110.86,-0.0009,0,0
NDX.GI,纳斯达克100,2025-04-16 14:55,18110.7,18125.35,18101.53,18113.59,0.0002,0,0
NDX.GI,纳斯达克100,2025-04-16 15:00,18112.92,18119.29,18088.88,18098.35,-0.0008,0,0
NDX.GI,纳斯达克100,2025-04-16 15:05,18098.56,18104.12,18060.89,18079.82,-0.001,0,0
NDX.GI,纳斯达克100,2025-04-16 15:10,18070.11,18071.86,18022.62,18022.88,-0.0031,0,0
NDX.GI,纳斯达克100,2025-04-16 15:15,18022.61,18074.3,18013.24,18070.44,0.0026,0,0
NDX.GI,纳斯达克100,2025-04-16 15:20,18070.99,18070.99,18027.63,18030.34,-0.0022,0,0
NDX.GI,纳斯达克100,2025-04-16 15:25,18030.2,18042.66,18000.79,18001.14,-0.0016,0,0
NDX.GI,纳斯达克100,2025-04-16 15:30,18002.46,18049.48,17996.51,18048.44,0.0026,0,0
NDX.GI,纳斯达克100,2025-04-16 15:35,18045.17,18078.78,18033.62,18076.81,0.0016,0,0
NDX.GI,纳斯达克100,2025-04-16 15:40,18077.6,18094.83,18050.78,18094.81,0.001,0,0
NDX.GI,纳斯达克100,2025-04-16 15:45,18096.01,18126.44,18096.01,18125.28,0.0017,0,0
NDX.GI,纳斯达克100,2025-04-16 15:50,18125.76,18197.09,18113.13,18197.09,0.004,0,0
NDX.GI,纳斯达克100,2025-04-16 15:55,18202.2,18262.74,18197,18245.89,0.0027,0,0
NDX.GI,纳斯达克100,2025-04-16 16:00,18246.07,18270.13,18246.07,18257.64,0.0006,0,0
NDX.GI,纳斯达克100,2025-04-17 09:30,18364.77,18371.34,18360.7,18360.7,0.0056,0,0
NDX.GI,纳斯达克100,2025-04-17 09:35,18356.13,18357.33,18275.23,18297.07,-0.0035,0,0
NDX.GI,纳斯达克100,2025-04-17 09:40,18296.72,18301.63,18265.15,18290.95,-0.0003,0,0
NDX.GI,纳斯达克100,2025-04-17 09:45,18296.28,18330.67,18282.67,18294.94,0.0002,0,0
NDX.GI,纳斯达克100,2025-04-17 09:50,18294.82,18347.84,18262.08,18347.84,0.0029,0,0
NDX.GI,纳斯达克100,2025-04-17 09:55,18353.05,18374.8,18338.43,18351.26,0.0002,0,0
NDX.GI,纳斯达克100,2025-04-17 10:00,18351.27,18351.27,18321.26,18336.63,-0.0008,0,0
NDX.GI,纳斯达克100,2025-04-17 10:05,18337.05,18361,18307.01,18329.73,-0.0004,0,0
NDX.GI,纳斯达克100,2025-04-17 10:10,18329.63,18333.07,18270.04,18305.41,-0.0013,0,0
NDX.GI,纳斯达克100,2025-04-17 10:15,18303.29,18325.82,18281.99,18294.14,-0.0006,0,0
NDX.GI,纳斯达克100,2025-04-17 10:20,18294.79,18294.79,18247.54,18249.03,-0.0025,0,0
NDX.GI,纳斯达克100,2025-04-17 10:25,18249.89,18274.77,18228.57,18242.01,-0.0004,0,0
NDX.GI,纳斯达克100,2025-04-17 10:30,18241.85,18242.12,18171.22,18171.22,-0.0039,0,0
NDX.GI,纳斯达克100,2025-04-17 10:35,18183.97,18193.9,18150.27,18167.77,-0.0002,0,0
NDX.GI,纳斯达克100,2025-04-17 10:40,18168.5,18196.19,18144.46,18196.19,0.0016,0,0
NDX.GI,纳斯达克100,2025-04-17 10:45,18195.76,18230.67,18193.35,18226.36,0.0017,0,0
NDX.GI,纳斯达克100,2025-04-17 10:50,18226.26,18240.7,18223.97,18228.05,0.0001,0,0
NDX.GI,纳斯达克100,2025-04-17 10:55,18226.59,18236.11,18195.3,18202.41,-0.0014,0,0
NDX.GI,纳斯达克100,2025-04-17 11:00,18201.64,18206.44,18183.04,18195.89,-0.0004,0,0
NDX.GI,纳斯达克100,2025-04-17 11:05,18202.44,18212.14,18175.41,18210.88,0.0008,0,0
NDX.GI,纳斯达克100,2025-04-17 11:10,18210.81,18287.06,18210.81,18274.06,0.0035,0,0
NDX.GI,纳斯达克100,2025-04-17 11:15,18266.87,18289.85,18266.87,18272.2,-0.0001,0,0
NDX.GI,纳斯达克100,2025-04-17 11:20,18272.45,18307.35,18265.17,18288.6,0.0009,0,0
NDX.GI,纳斯达克100,2025-04-17 11:25,18281.05,18281.05,18261.24,18263.15,-0.0014,0,0
NDX.GI,纳斯达克100,2025-04-17 11:30,18263.38,18265.44,18214.24,18240.84,-0.0012,0,0
NDX.GI,纳斯达克100,2025-04-17 11:35,18256.51,18268.53,18246.9,18246.9,0.0003,0,0
NDX.GI,纳斯达克100,2025-04-17 11:40,18243.58,18293.96,18238.56,18276.11,0.0016,0,0
NDX.GI,纳斯达克100,2025-04-17 11:45,18276.13,18281.8,18237.11,18237.11,-0.0021,0,0
NDX.GI,纳斯达克100,2025-04-17 11:50,18235.15,18260.57,18224.87,18226.74,-0.0006,0,0
NDX.GI,纳斯达克100,2025-04-17 11:55,18231.46,18269.04,18222.61,18242.42,0.0009,0,0
NDX.GI,纳斯达克100,2025-04-17 12:00,18247.09,18269.51,18220.57,18240.46,-0.0001,0,0
NDX.GI,纳斯达克100,2025-04-17 12:05,18230.01,18277.54,18202.7,18260.9,0.0011,0,0
NDX.GI,纳斯达克100,2025-04-17 12:10,18260.97,18301.88,18250.38,18271.18,0.0006,0,0
NDX.GI,纳斯达克100,2025-04-17 12:15,18270.61,18274.6,18214.9,18261.91,-0.0005,0,0
NDX.GI,纳斯达克100,2025-04-17 12:20,18287.19,18323.92,18280.75,18311.91,0.0027,0,0
NDX.GI,纳斯达克100,2025-04-17 12:25,18303.78,18326.25,18303.78,18313.64,0.0001,0,0
NDX.GI,纳斯达克100,2025-04-17 12:30,18311.23,18330.83,18308.18,18312.61,-0.0001,0,0
NDX.GI,纳斯达克100,2025-04-17 12:35,18310.78,18353.58,18310.78,18349.27,0.002,0,0
NDX.GI,纳斯达克100,2025-04-17 12:40,18347.56,18352.28,18301.25,18304.22,-0.0025,0,0
NDX.GI,纳斯达克100,2025-04-17 12:45,18306.17,18313.79,18257.18,18257.18,-0.0026,0,0
NDX.GI,纳斯达克100,2025-04-17 12:50,18268.92,18313.88,18268.8,18313.88,0.0031,0,0
NDX.GI,纳斯达克100,2025-04-17 12:55,18314.18,18335.31,18306.26,18333.72,0.0011,0,0
NDX.GI,纳斯达克100,2025-04-17 13:00,18334.04,18349.41,18330.65,18346.32,0.0007,0,0
NDX.GI,纳斯达克100,2025-04-17 13:05,18345.94,18349.2,18320.93,18321.7,-0.0013,0,0
NDX.GI,纳斯达克100,2025-04-17 13:10,18322.89,18337.22,18313.9,18326.19,0.0002,0,0
NDX.GI,纳斯达克100,2025-04-17 13:15,18325.65,18325.65,18296.64,18306.2,-0.0011,0,0
NDX.GI,纳斯达克100,2025-04-17 13:20,18307.11,18307.11,18270.67,18270.67,-0.0019,0,0
NDX.GI,纳斯达克100,2025-04-17 13:25,18270.55,18279.83,18257.14,18277.36,0.0004,0,0
NDX.GI,纳斯达克100,2025-04-17 13:30,18276.88,18277.03,18250.82,18256.67,-0.0011,0,0
NDX.GI,纳斯达克100,2025-04-17 13:35,18255.93,18298.25,18255.71,18285.97,0.0016,0,0
NDX.GI,纳斯达克100,2025-04-17 13:40,18285.87,18309.76,18285.85,18296.25,0.0006,0,0
NDX.GI,纳斯达克100,2025-04-17 13:45,18296.01,18296.46,18262.68,18293.91,-0.0001,0,0
NDX.GI,纳斯达克100,2025-04-17 13:50,18306.23,18343.8,18306.23,18321.33,0.0015,0,0
NDX.GI,纳斯达克100,2025-04-17 13:55,18321.35,18359.47,18320.74,18356.92,0.0019,0,0
NDX.GI,纳斯达克100,2025-04-17 14:00,18356.14,18356.91,18324.35,18330.94,-0.0014,0,0
NDX.GI,纳斯达克100,2025-04-17 14:05,18330.84,18372.28,18330.84,18369.82,0.0021,0,0
NDX.GI,纳斯达克100,2025-04-17 14:10,18369.28,18381.03,18361.99,18377.8,0.0004,0,0
NDX.GI,纳斯达克100,2025-04-17 14:15,18376.36,18384.66,18349.73,18354.72,-0.0013,0,0
NDX.GI,纳斯达克100,2025-04-17 14:20,18354.93,18386.67,18345.46,18386.67,0.0017,0,0
NDX.GI,纳斯达克100,2025-04-17 14:25,18386.61,18399.71,18383.88,18395.53,0.0005,0,0
NDX.GI,纳斯达克100,2025-04-17 14:30,18392.05,18393.21,18362.88,18372,-0.0013,0,0
NDX.GI,纳斯达克100,2025-04-17 14:35,18371.82,18393.56,18369.28,18379.57,0.0004,0,0
NDX.GI,纳斯达克100,2025-04-17 14:40,18379.52,18384.29,18365.71,18371.31,-0.0004,0,0
NDX.GI,纳斯达克100,2025-04-17 14:45,18370.78,18374.44,18362.92,18374.44,0.0002,0,0
NDX.GI,纳斯达克100,2025-04-17 14:50,18377.23,18384.65,18313.98,18315.76,-0.0032,0,0
NDX.GI,纳斯达克100,2025-04-17 14:55,18316.15,18360.07,18314.56,18330.83,0.0008,0,0
NDX.GI,纳斯达克100,2025-04-17 15:00,18330.76,18330.76,18294.51,18301.07,-0.0016,0,0
NDX.GI,纳斯达克100,2025-04-17 15:05,18301.03,18302.89,18287.11,18290.39,-0.0006,0,0
NDX.GI,纳斯达克100,2025-04-17 15:10,18291.16,18304.36,18289.45,18290.24,0,0,0
NDX.GI,纳斯达克100,2025-04-17 15:15,18289.93,18292.12,18247.36,18262.42,-0.0015,0,0
NDX.GI,纳斯达克100,2025-04-17 15:20,18262.18,18271.46,18246.57,18254.57,-0.0004,0,0
NDX.GI,纳斯达克100,2025-04-17 15:25,18245.29,18277.25,18234.42,18261.07,0.0004,0,0
NDX.GI,纳斯达克100,2025-04-17 15:30,18261.33,18283.96,18251.22,18279.15,0.001,0,0
NDX.GI,纳斯达克100,2025-04-17 15:35,18279.47,18288.49,18269.34,18277.65,-0.0001,0,0
NDX.GI,纳斯达克100,2025-04-17 15:40,18279.78,18290.84,18264.86,18264.86,-0.0007,0,0
NDX.GI,纳斯达克100,2025-04-17 15:45,18265.29,18303.05,18260.1,18273.85,0.0005,0,0
NDX.GI,纳斯达克100,2025-04-17 15:50,18273.64,18273.88,18220.88,18220.88,-0.0029,0,0
NDX.GI,纳斯达克100,2025-04-17 15:55,18223.23,18275.76,18214.51,18246.46,0.0014,0,0
NDX.GI,纳斯达克100,2025-04-17 16:00,18246.2,18264.7,18233.71,18258.09,0.0006,0,0
NDX.GI,纳斯达克100,2025-04-21 09:30,18023.01,18029.1,18014.51,18029.1,-0.0125,0,0
NDX.GI,纳斯达克100,2025-04-21 09:35,18027.69,18041.54,18010.87,18011.38,-0.001,0,0
NDX.GI,纳斯达克100,2025-04-21 09:40,18011.98,18013.12,17964.51,17996.64,-0.0008,0,0
NDX.GI,纳斯达克100,2025-04-21 09:45,17999.32,18001.55,17957.37,17965.38,-0.0017,0,0
NDX.GI,纳斯达克100,2025-04-21 09:50,17964.43,17997.73,17947.47,17978.02,0.0007,0,0
NDX.GI,纳斯达克100,2025-04-21 09:55,17977.77,17982.18,17933.86,17935.51,-0.0024,0,0
NDX.GI,纳斯达克100,2025-04-21 10:00,17935.92,17937.52,17861.48,17861.55,-0.0041,0,0
NDX.GI,纳斯达克100,2025-04-21 10:05,17861.58,17870.52,17840.05,17851.18,-0.0006,0,0
NDX.GI,纳斯达克100,2025-04-21 10:10,17850.82,17855.54,17830.81,17851.47,0,0,0
NDX.GI,纳斯达克100,2025-04-21 10:15,17849.28,17857.46,17837.78,17847.68,-0.0002,0,0
NDX.GI,纳斯达克100,2025-04-21 10:20,17847.45,17847.45,17792.1,17806.61,-0.0023,0,0
NDX.GI,纳斯达克100,2025-04-21 10:25,17807.42,17821.17,17797.48,17821.17,0.0008,0,0
NDX.GI,纳斯达克100,2025-04-21 10:30,17821.96,17822.67,17801.55,17819.3,-0.0001,0,0
NDX.GI,纳斯达克100,2025-04-21 10:35,17819.93,17839.36,17801.99,17839.36,0.0011,0,0
NDX.GI,纳斯达克100,2025-04-21 10:40,17837.88,17868.61,17836.18,17866.21,0.0015,0,0
NDX.GI,纳斯达克100,2025-04-21 10:45,17870.02,17870.58,17824.97,17836.09,-0.0017,0,0
NDX.GI,纳斯达克100,2025-04-21 10:50,17841.4,17841.4,17795.58,17796.26,-0.0022,0,0
NDX.GI,纳斯达克100,2025-04-21 10:55,17802.09,17814.99,17793.93,17814.93,0.001,0,0
NDX.GI,纳斯达克100,2025-04-21 11:00,17814.47,17831.79,17803.5,17831.07,0.0009,0,0
NDX.GI,纳斯达克100,2025-04-21 11:05,17825.83,17827.31,17792.66,17816.55,-0.0008,0,0
NDX.GI,纳斯达克100,2025-04-21 11:10,17812.83,17817.26,17794.63,17810.38,-0.0003,0,0
NDX.GI,纳斯达克100,2025-04-21 11:15,17809.12,17824.1,17777.44,17784.95,-0.0014,0,0
NDX.GI,纳斯达克100,2025-04-21 11:20,17784.77,17800.98,17778.53,17800.38,0.0009,0,0
NDX.GI,纳斯达克100,2025-04-21 11:25,17786.21,17786.21,17769.89,17769.94,-0.0017,0,0
NDX.GI,纳斯达克100,2025-04-21 11:30,17770.42,17770.42,17747.83,17755.24,-0.0008,0,0
NDX.GI,纳斯达克100,2025-04-21 11:35,17755.23,17755.23,17722.32,17728.45,-0.0015,0,0
NDX.GI,纳斯达克100,2025-04-21 11:40,17727.45,17734.65,17721.06,17727.39,-0.0001,0,0
NDX.GI,纳斯达克100,2025-04-21 11:45,17727.57,17730.37,17703.88,17703.88,-0.0013,0,0
NDX.GI,纳斯达克100,2025-04-21 11:50,17704.18,17705.27,17684.98,17690.81,-0.0007,0,0
NDX.GI,纳斯达克100,2025-04-21 11:55,17691.05,17692.51,17676.63,17683.09,-0.0004,0,0
NDX.GI,纳斯达克100,2025-04-21 12:00,17683.36,17697.31,17681.42,17696.88,0.0008,0,0
NDX.GI,纳斯达克100,2025-04-21 12:05,17703.75,17714.52,17702.74,17712.16,0.0009,0,0
NDX.GI,纳斯达克100,2025-04-21 12:10,17706.38,17719.97,17704.06,17718.25,0.0003,0,0
NDX.GI,纳斯达克100,2025-04-21 12:15,17718.93,17727.98,17715.53,17724.58,0.0004,0,0
NDX.GI,纳斯达克100,2025-04-21 12:20,17718.02,17724,17706.46,17721.78,-0.0002,0,0
NDX.GI,纳斯达克100,2025-04-21 12:25,17722.31,17722.72,17706.53,17717.74,-0.0002,0,0
NDX.GI,纳斯达克100,2025-04-21 12:30,17717.35,17717.66,17696.6,17711.68,-0.0003,0,0
NDX.GI,纳斯达克100,2025-04-21 12:35,17712.95,17735.08,17711.77,17729.26,0.001,0,0
NDX.GI,纳斯达克100,2025-04-21 12:40,17729.09,17750.51,17729.09,17750.47,0.0012,0,0
NDX.GI,纳斯达克100,2025-04-21 12:45,17751.8,17761.57,17750.61,17751.72,0.0001,0,0
NDX.GI,纳斯达克100,2025-04-21 12:50,17756.54,17756.84,17718.6,17719.05,-0.0018,0,0
NDX.GI,纳斯达克100,2025-04-21 12:55,17719.01,17719.01,17691.15,17694.78,-0.0014,0,0
NDX.GI,纳斯达克100,2025-04-21 13:00,17694.7,17694.86,17680.32,17691.01,-0.0002,0,0
NDX.GI,纳斯达克100,2025-04-21 13:05,17698.61,17699.35,17641.67,17645.73,-0.0026,0,0
NDX.GI,纳斯达克100,2025-04-21 13:10,17645.81,17645.81,17628.61,17631.91,-0.0008,0,0
NDX.GI,纳斯达克100,2025-04-21 13:15,17631.91,17640.43,17628.97,17632.43,0,0,0
NDX.GI,纳斯达克100,2025-04-21 13:20,17632.88,17653.26,17626.43,17653.24,0.0012,0,0
NDX.GI,纳斯达克100,2025-04-21 13:25,17653.28,17664.47,17635.36,17635.65,-0.001,0,0
NDX.GI,纳斯达克100,2025-04-21 13:30,17635.07,17652.97,17634.77,17647.87,0.0007,0,0
NDX.GI,纳斯达克100,2025-04-21 13:35,17649.09,17662.03,17640.82,17642.36,-0.0003,0,0
NDX.GI,纳斯达克100,2025-04-21 13:40,17642.49,17657.03,17636.81,17643.26,0.0001,0,0
NDX.GI,纳斯达克100,2025-04-21 13:45,17642.17,17643.97,17621.45,17630.47,-0.0007,0,0
NDX.GI,纳斯达克100,2025-04-21 13:50,17630.26,17630.26,17605.07,17619.33,-0.0006,0,0
NDX.GI,纳斯达克100,2025-04-21 13:55,17618.84,17618.84,17601.68,17610.27,-0.0005,0,0
NDX.GI,纳斯达克100,2025-04-21 14:00,17610.08,17610.08,17595.99,17597.08,-0.0007,0,0
NDX.GI,纳斯达克100,2025-04-21 14:05,17596.86,17607.87,17596.09,17598.29,0.0001,0,0
NDX.GI,纳斯达克100,2025-04-21 14:10,17597.57,17617.07,17593.7,17600.23,0.0001,0,0
NDX.GI,纳斯达克100,2025-04-21 14:15,17600.41,17620.47,17599.89,17616.36,0.0009,0,0
NDX.GI,纳斯达克100,2025-04-21 14:20,17616.62,17639.73,17616.62,17624.19,0.0004,0,0
NDX.GI,纳斯达克100,2025-04-21 14:25,17624.44,17629.96,17620.2,17621.44,-0.0002,0,0
NDX.GI,纳斯达克100,2025-04-21 14:30,17623.96,17654.55,17623.96,17654.45,0.0019,0,0
NDX.GI,纳斯达克100,2025-04-21 14:35,17654.39,17665.47,17645.19,17658.49,0.0002,0,0
NDX.GI,纳斯达克100,2025-04-21 14:40,17658.63,17658.94,17633.72,17634.06,-0.0014,0,0
NDX.GI,纳斯达克100,2025-04-21 14:45,17634.05,17634.05,17615.58,17621.57,-0.0007,0,0
NDX.GI,纳斯达克100,2025-04-21 14:50,17619.1,17621.45,17604.36,17606.8,-0.0008,0,0
NDX.GI,纳斯达克100,2025-04-21 14:55,17606.38,17608.63,17592.92,17596.85,-0.0006,0,0
NDX.GI,纳斯达克100,2025-04-21 15:00,17596.77,17618.7,17596.65,17618.7,0.0012,0,0
NDX.GI,纳斯达克100,2025-04-21 15:05,17619.97,17650.51,17619.69,17648.78,0.0017,0,0
NDX.GI,纳斯达克100,2025-04-21 15:10,17647.82,17657.72,17639.05,17649.66,0,0,0
NDX.GI,纳斯达克100,2025-04-21 15:15,17649.56,17660.1,17645.59,17650.82,0.0001,0,0
NDX.GI,纳斯达克100,2025-04-21 15:20,17658.07,17678.35,17645.3,17677.41,0.0015,0,0
NDX.GI,纳斯达克100,2025-04-21 15:25,17677.52,17692.87,17675.83,17677.51,0,0,0
NDX.GI,纳斯达克100,2025-04-21 15:30,17677.44,17685.53,17654.56,17668.66,-0.0005,0,0
NDX.GI,纳斯达克100,2025-04-21 15:35,17671.3,17702.01,17670.49,17697.51,0.0016,0,0
NDX.GI,纳斯达克100,2025-04-21 15:40,17693.48,17737.42,17692.83,17731.48,0.0019,0,0
NDX.GI,纳斯达克100,2025-04-21 15:45,17730.27,17744.1,17718.9,17736.18,0.0003,0,0
NDX.GI,纳斯达克100,2025-04-21 15:50,17736.13,17754.71,17720.88,17754.47,0.001,0,0
NDX.GI,纳斯达克100,2025-04-21 15:55,17754.7,17801.65,17737.71,17799.75,0.0026,0,0
NDX.GI,纳斯达克100,2025-04-21 16:00,17798.2,17833.02,17791.74,17808.3,0.0005,0,0
NDX.GI,纳斯达克100,2025-04-22 09:30,18033.9,18033.9,17998.31,18000.87,0.0108,0,0
NDX.GI,纳斯达克100,2025-04-22 09:35,18001.64,18039.7,17993.24,18001.91,0.0001,0,0
NDX.GI,纳斯达克100,2025-04-22 09:40,18011.31,18045.17,17999.63,18039.07,0.0021,0,0
NDX.GI,纳斯达克100,2025-04-22 09:45,18039.24,18123.13,18039.24,18123.13,0.0047,0,0
NDX.GI,纳斯达克100,2025-04-22 09:50,18122.46,18129.34,18106.2,18115.74,-0.0004,0,0
NDX.GI,纳斯达克100,2025-04-22 09:55,18115.69,18116.21,18087.43,18090.43,-0.0014,0,0
NDX.GI,纳斯达克100,2025-04-22 10:00,18090.3,18141.91,18089.25,18141.76,0.0028,0,0
NDX.GI,纳斯达克100,2025-04-22 10:05,18145.01,18155.42,18132,18138.36,-0.0002,0,0
NDX.GI,纳斯达克100,2025-04-22 10:10,18137.7,18180.8,18137.7,18180.8,0.0023,0,0
NDX.GI,纳斯达克100,2025-04-22 10:15,18187.94,18187.94,18140.16,18140.78,-0.0022,0,0
NDX.GI,纳斯达克100,2025-04-22 10:20,18141.6,18158.87,18130.88,18156.15,0.0008,0,0
NDX.GI,纳斯达克100,2025-04-22 10:25,18156.17,18178.75,18156.17,18167.72,0.0006,0,0
NDX.GI,纳斯达克100,2025-04-22 10:30,18167.72,18169.89,18146.03,18157.32,-0.0006,0,0
NDX.GI,纳斯达克100,2025-04-22 10:35,18136,18169.73,18136,18167.63,0.0006,0,0
NDX.GI,纳斯达克100,2025-04-22 10:40,18164.9,18200.18,18164.9,18195.03,0.0015,0,0
NDX.GI,纳斯达克100,2025-04-22 10:45,18194.77,18201.73,18186.6,18200.98,0.0003,0,0
NDX.GI,纳斯达克100,2025-04-22 10:50,18200.57,18218.13,18198.23,18199.04,-0.0001,0,0
NDX.GI,纳斯达克100,2025-04-22 10:55,18199.59,18212.66,18181.26,18209.25,0.0006,0,0
NDX.GI,纳斯达克100,2025-04-22 11:00,18209.05,18234.39,18205.68,18231.68,0.0012,0,0
