Symbol,Name,Date,open,high,low,close,pct_chg,amount,
SPX.GI,S&P 500,2024-09-25 12:15,5729.54,5729.93,5727.93,5728.17,-0.0002,0,
SPX.GI,S&P 500,2024-09-25 12:20,5727.99,5727.99,5726.08,5727.93,0,0,
SPX.GI,S&P 500,2024-09-25 12:25,5727.99,5729.28,5726.56,5728.95,0.0002,0,
SPX.GI,S&P 500,2024-09-25 12:30,5729.01,5729.08,5727.72,5727.72,-0.0002,0,
SPX.GI,S&P 500,2024-09-25 12:35,5727.6,5728.24,5725.15,5726.69,-0.0002,0,
SPX.GI,S&P 500,2024-09-25 12:40,5726.87,5727.63,5726.28,5726.93,0,0,
SPX.GI,S&P 500,2024-09-25 12:45,5726.9,5726.9,5724.08,5724.6,-0.0004,0,
SPX.GI,S&P 500,2024-09-25 12:50,5724.33,5725.18,5721.98,5724.13,-0.0001,0,
SPX.GI,S&P 500,2024-09-25 12:55,5724.31,5727.12,5724.22,5724.84,0.0001,0,
SPX.GI,S&P 500,2024-09-25 13:00,5724.65,5724.99,5714.31,5717.26,-0.0013,0,
SPX.GI,S&P 500,2024-09-25 13:05,5717.66,5721.67,5717.57,5720.12,0.0005,0,
SPX.GI,S&P 500,2024-09-25 13:10,5720.04,5724.07,5718.8,5718.94,-0.0002,0,
SPX.GI,S&P 500,2024-09-25 13:15,5718.98,5720.65,5718.28,5719.5,0.0001,0,
SPX.GI,S&P 500,2024-09-25 13:20,5719.44,5722.36,5718.43,5721.23,0.0003,0,
SPX.GI,S&P 500,2024-09-25 13:25,5721.19,5721.36,5719.71,5720.8,-0.0001,0,
SPX.GI,S&P 500,2024-09-25 13:30,5720.78,5720.92,5719,5720.36,-0.0001,0,
SPX.GI,S&P 500,2024-09-25 13:35,5720.44,5720.44,5712.43,5714.94,-0.0009,0,
SPX.GI,S&P 500,2024-09-25 13:40,5714.99,5719.11,5714.84,5717.27,0.0004,0,
SPX.GI,S&P 500,2024-09-25 13:45,5717.03,5717.03,5714.55,5715.1,-0.0004,0,
SPX.GI,S&P 500,2024-09-25 13:50,5715.13,5716.47,5712.06,5716.47,0.0002,0,
SPX.GI,S&P 500,2024-09-25 13:55,5717.46,5722.6,5717.07,5722.36,0.001,0,
SPX.GI,S&P 500,2024-09-25 14:00,5722.47,5725.66,5722.47,5724.42,0.0004,0,
SPX.GI,S&P 500,2024-09-25 14:05,5724.4,5724.73,5721.72,5721.74,-0.0005,0,
SPX.GI,S&P 500,2024-09-25 14:10,5722.58,5723.75,5719.36,5719.7,-0.0004,0,
SPX.GI,S&P 500,2024-09-25 14:15,5719.73,5720.43,5713.37,5717.67,-0.0004,0,
SPX.GI,S&P 500,2024-09-25 14:20,5717.77,5719.3,5716.15,5718.27,0.0001,0,
SPX.GI,S&P 500,2024-09-25 14:25,5718.84,5720.96,5718.11,5720.51,0.0004,0,
SPX.GI,S&P 500,2024-09-25 14:30,5720.52,5724.16,5720.52,5723.25,0.0005,0,
SPX.GI,S&P 500,2024-09-25 14:35,5723.54,5723.8,5721.19,5723.15,0,0,
SPX.GI,S&P 500,2024-09-25 14:40,5723.17,5724.92,5722.29,5722.72,-0.0001,0,
SPX.GI,S&P 500,2024-09-25 14:45,5722.8,5724.03,5722.33,5723.63,0.0002,0,
SPX.GI,S&P 500,2024-09-25 14:50,5723.69,5724.3,5723.08,5723.5,0,0,
SPX.GI,S&P 500,2024-09-25 14:55,5723.55,5724.52,5722.4,5723.49,0,0,
SPX.GI,S&P 500,2024-09-25 15:00,5723.46,5723.62,5721.54,5723.32,0,0,
SPX.GI,S&P 500,2024-09-25 15:05,5723.25,5724.82,5721.93,5724.08,0.0001,0,
SPX.GI,S&P 500,2024-09-25 15:10,5724.15,5724.15,5722.53,5723.35,-0.0001,0,
SPX.GI,S&P 500,2024-09-25 15:15,5723.06,5723.06,5720.46,5720.57,-0.0005,0,
SPX.GI,S&P 500,2024-09-25 15:20,5720.62,5721.47,5719.94,5720.02,-0.0001,0,
SPX.GI,S&P 500,2024-09-25 15:25,5719.98,5721.17,5719.64,5720.76,0.0001,0,
SPX.GI,S&P 500,2024-09-25 15:30,5720.72,5721.15,5719.45,5719.45,-0.0002,0,
SPX.GI,S&P 500,2024-09-25 15:35,5719.35,5720.18,5718.33,5719.27,0,0,
SPX.GI,S&P 500,2024-09-25 15:40,5719.34,5719.7,5716.36,5716.41,-0.0005,0,
SPX.GI,S&P 500,2024-09-25 15:45,5716.45,5718.58,5716.14,5718.26,0.0003,0,
SPX.GI,S&P 500,2024-09-25 15:50,5718.25,5720.7,5717.15,5718.31,0,0,
SPX.GI,S&P 500,2024-09-25 15:55,5718.26,5721.83,5718.26,5719.82,0.0003,0,
SPX.GI,S&P 500,2024-09-25 16:00,5719.84,5723.47,5719.33,5722.26,0.0004,0,
SPX.GI,S&P 500,2024-09-26 09:35,5762.22,5766.72,5756.59,5756.68,0.006,0,
SPX.GI,S&P 500,2024-09-26 09:40,5756.72,5763.03,5756.12,5756.99,0.0001,0,
SPX.GI,S&P 500,2024-09-26 09:45,5756.9,5759.88,5756.26,5759.88,0.0005,0,
SPX.GI,S&P 500,2024-09-26 09:50,5759.48,5760.63,5756.26,5757.41,-0.0004,0,
SPX.GI,S&P 500,2024-09-26 09:55,5757.19,5758.71,5754.72,5755.44,-0.0003,0,
SPX.GI,S&P 500,2024-09-26 10:00,5755.39,5762.97,5755.33,5760.66,0.0009,0,
SPX.GI,S&P 500,2024-09-26 10:05,5759.81,5760.25,5750.86,5753.86,-0.0012,0,
SPX.GI,S&P 500,2024-09-26 10:10,5753.66,5753.85,5750.51,5753.61,0,0,
SPX.GI,S&P 500,2024-09-26 10:15,5754.15,5754.9,5752.88,5754.33,0.0001,0,
SPX.GI,S&P 500,2024-09-26 10:20,5754.28,5755.26,5752.14,5752.33,-0.0003,0,
SPX.GI,S&P 500,2024-09-26 10:25,5752.26,5753.19,5747.53,5748.8,-0.0006,0,
SPX.GI,S&P 500,2024-09-26 10:30,5748.95,5749.72,5746.41,5748.66,0,0,
SPX.GI,S&P 500,2024-09-26 10:35,5748.72,5750.39,5745.55,5749.95,0.0002,0,
SPX.GI,S&P 500,2024-09-26 10:40,5750.52,5755.69,5749.91,5753.21,0.0006,0,
SPX.GI,S&P 500,2024-09-26 10:45,5753.13,5753.13,5748.51,5752.68,-0.0001,0,
SPX.GI,S&P 500,2024-09-26 10:50,5752.85,5753.51,5745.39,5747.64,-0.0009,0,
SPX.GI,S&P 500,2024-09-26 10:55,5747.49,5747.75,5733.85,5734.07,-0.0024,0,
SPX.GI,S&P 500,2024-09-26 11:00,5734.05,5737.53,5730.72,5731.13,-0.0005,0,
SPX.GI,S&P 500,2024-09-26 11:05,5730.89,5740.95,5730.79,5739.88,0.0015,0,
SPX.GI,S&P 500,2024-09-26 11:10,5739.77,5742.68,5738.18,5738.7,-0.0002,0,
SPX.GI,S&P 500,2024-09-26 11:15,5738.83,5738.94,5734.06,5735.64,-0.0005,0,
SPX.GI,S&P 500,2024-09-26 11:20,5735.76,5737.83,5731.76,5735.57,0,0,
SPX.GI,S&P 500,2024-09-26 11:25,5735.59,5736.17,5732.61,5732.89,-0.0005,0,
SPX.GI,S&P 500,2024-09-26 11:30,5732.84,5736.11,5731.73,5732.26,-0.0001,0,
SPX.GI,S&P 500,2024-09-26 11:35,5732.91,5735.48,5732.47,5734.21,0.0003,0,
SPX.GI,S&P 500,2024-09-26 11:40,5734.08,5738.4,5732.64,5738.29,0.0007,0,
SPX.GI,S&P 500,2024-09-26 11:45,5737.42,5742.04,5736.8,5742.04,0.0007,0,
SPX.GI,S&P 500,2024-09-26 11:50,5741.82,5742.02,5738.57,5738.82,-0.0006,0,
SPX.GI,S&P 500,2024-09-26 11:55,5738.9,5744.4,5738.89,5744.36,0.001,0,
SPX.GI,S&P 500,2024-09-26 12:00,5744.49,5747.85,5744.15,5745.72,0.0002,0,
SPX.GI,S&P 500,2024-09-26 12:05,5743.45,5745.72,5737.67,5739.8,-0.001,0,
SPX.GI,S&P 500,2024-09-26 12:10,5739.94,5741.5,5739.09,5740.26,0.0001,0,
SPX.GI,S&P 500,2024-09-26 12:15,5740.27,5740.32,5736.38,5738.46,-0.0003,0,
SPX.GI,S&P 500,2024-09-26 12:20,5738.45,5738.57,5736.84,5737.17,-0.0002,0,
SPX.GI,S&P 500,2024-09-26 12:25,5737.28,5737.98,5733.75,5737.21,0,0,
SPX.GI,S&P 500,2024-09-26 12:30,5737.53,5738.57,5733.38,5733.38,-0.0007,0,
SPX.GI,S&P 500,2024-09-26 12:35,5733.36,5734.94,5732.21,5733.63,0,0,
SPX.GI,S&P 500,2024-09-26 12:40,5733.46,5735.23,5732.78,5732.87,-0.0001,0,
SPX.GI,S&P 500,2024-09-26 12:45,5732.58,5735.81,5730.95,5735.43,0.0004,0,
SPX.GI,S&P 500,2024-09-26 12:50,5735.39,5735.39,5732.67,5733.67,-0.0003,0,
SPX.GI,S&P 500,2024-09-26 12:55,5733.53,5734.82,5732.14,5732.92,-0.0001,0,
SPX.GI,S&P 500,2024-09-26 13:00,5732.63,5732.89,5731.2,5731.86,-0.0002,0,
SPX.GI,S&P 500,2024-09-26 13:05,5731.83,5735.94,5731.43,5734.56,0.0005,0,
SPX.GI,S&P 500,2024-09-26 13:10,5734.71,5735.22,5731.06,5733.02,-0.0003,0,
SPX.GI,S&P 500,2024-09-26 13:15,5732.56,5733.98,5729.49,5729.66,-0.0006,0,
SPX.GI,S&P 500,2024-09-26 13:20,5729.27,5730.6,5721.03,5725.06,-0.0008,0,
SPX.GI,S&P 500,2024-09-26 13:25,5725.29,5727.6,5724.86,5725.52,0.0001,0,
SPX.GI,S&P 500,2024-09-26 13:30,5725.59,5734.43,5725.59,5734.41,0.0016,0,
SPX.GI,S&P 500,2024-09-26 13:35,5733.79,5736.5,5733.59,5734.39,0,0,
SPX.GI,S&P 500,2024-09-26 13:40,5734.41,5735.85,5734.29,5735.59,0.0002,0,
SPX.GI,S&P 500,2024-09-26 13:45,5735.43,5738.32,5735.4,5737.66,0.0004,0,
SPX.GI,S&P 500,2024-09-26 13:50,5737.5,5738.43,5736.79,5737.47,0,0,
SPX.GI,S&P 500,2024-09-26 13:55,5737.58,5739.05,5736.37,5738.98,0.0003,0,
SPX.GI,S&P 500,2024-09-26 14:00,5738.87,5738.98,5736.77,5738.4,-0.0001,0,
SPX.GI,S&P 500,2024-09-26 14:05,5738.55,5739.32,5737.51,5738.26,0,0,
SPX.GI,S&P 500,2024-09-26 14:10,5738.53,5739.97,5738.08,5739.54,0.0002,0,
SPX.GI,S&P 500,2024-09-26 14:15,5739.53,5746.83,5739.38,5746.29,0.0012,0,
SPX.GI,S&P 500,2024-09-26 14:20,5746.38,5748.75,5744.7,5745.89,-0.0001,0,
SPX.GI,S&P 500,2024-09-26 14:25,5746.11,5746.7,5745.3,5745.87,0,0,
SPX.GI,S&P 500,2024-09-26 14:30,5745.96,5746.63,5745.16,5745.42,-0.0001,0,
SPX.GI,S&P 500,2024-09-26 14:35,5745.41,5745.76,5742.56,5742.87,-0.0004,0,
SPX.GI,S&P 500,2024-09-26 14:40,5742.9,5745.13,5742.2,5743.86,0.0002,0,
SPX.GI,S&P 500,2024-09-26 14:45,5744.13,5744.79,5741.74,5742.27,-0.0003,0,
SPX.GI,S&P 500,2024-09-26 14:50,5742.29,5743.06,5741.61,5742.89,0.0001,0,
SPX.GI,S&P 500,2024-09-26 14:55,5742.76,5745.3,5742.7,5744.79,0.0003,0,
SPX.GI,S&P 500,2024-09-26 15:00,5744.83,5746.3,5743.47,5743.71,-0.0002,0,
SPX.GI,S&P 500,2024-09-26 15:05,5743.75,5744.43,5742.28,5743.51,0,0,
SPX.GI,S&P 500,2024-09-26 15:10,5743.64,5744.58,5742.8,5743.65,0,0,
SPX.GI,S&P 500,2024-09-26 15:15,5743.67,5746.67,5743.52,5745.15,0.0003,0,
SPX.GI,S&P 500,2024-09-26 15:20,5745.03,5746.11,5743.93,5745.84,0.0001,0,
SPX.GI,S&P 500,2024-09-26 15:25,5745.88,5746.03,5744.3,5744.89,-0.0002,0,
SPX.GI,S&P 500,2024-09-26 15:30,5744.64,5744.98,5741.5,5742.41,-0.0004,0,
SPX.GI,S&P 500,2024-09-26 15:35,5742.15,5743.4,5740.71,5741.76,-0.0001,0,
SPX.GI,S&P 500,2024-09-26 15:40,5741.7,5743.22,5741.51,5742.31,0.0001,0,
SPX.GI,S&P 500,2024-09-26 15:45,5742.27,5743.25,5742.09,5742.93,0.0001,0,
SPX.GI,S&P 500,2024-09-26 15:50,5742.86,5744.77,5742.41,5743.33,0.0001,0,
SPX.GI,S&P 500,2024-09-26 15:55,5743.25,5744.39,5741.3,5744.26,0.0002,0,
SPX.GI,S&P 500,2024-09-26 16:00,5744.32,5749.03,5744.26,5745.37,0.0002,0,
SPX.GI,S&P 500,2024-09-27 09:35,5755.36,5757.14,5752.83,5754.15,0.0015,0,
SPX.GI,S&P 500,2024-09-27 09:40,5754.06,5755.53,5751.19,5751.97,-0.0004,0,
SPX.GI,S&P 500,2024-09-27 09:45,5751.9,5753.64,5750.19,5750.78,-0.0002,0,
SPX.GI,S&P 500,2024-09-27 09:50,5751.23,5752.72,5749.6,5750.74,0,0,
SPX.GI,S&P 500,2024-09-27 09:55,5750.89,5752.09,5749.85,5750.61,0,0,
SPX.GI,S&P 500,2024-09-27 10:00,5750.44,5754.82,5748.47,5754.74,0.0007,0,
SPX.GI,S&P 500,2024-09-27 10:05,5752.71,5758.49,5752.17,5753.3,-0.0003,0,
SPX.GI,S&P 500,2024-09-27 10:10,5753.44,5756.2,5752.77,5754.64,0.0002,0,
SPX.GI,S&P 500,2024-09-27 10:15,5754.8,5755.73,5750.09,5754.55,0,0,
SPX.GI,S&P 500,2024-09-27 10:20,5754.99,5755.94,5752.78,5755.74,0.0002,0,
SPX.GI,S&P 500,2024-09-27 10:25,5755.89,5761.01,5755.76,5760.51,0.0008,0,
SPX.GI,S&P 500,2024-09-27 10:30,5760.52,5763.7,5758.27,5759.04,-0.0003,0,
SPX.GI,S&P 500,2024-09-27 10:35,5758.3,5760.26,5754.89,5757.18,-0.0003,0,
SPX.GI,S&P 500,2024-09-27 10:40,5758.37,5761.23,5757.31,5759.8,0.0005,0,
SPX.GI,S&P 500,2024-09-27 10:45,5759.84,5760.64,5757.12,5757.76,-0.0004,0,
SPX.GI,S&P 500,2024-09-27 10:50,5758.29,5761.12,5756.65,5757.59,0,0,
SPX.GI,S&P 500,2024-09-27 10:55,5757.5,5759.8,5756.81,5758.11,0.0001,0,
SPX.GI,S&P 500,2024-09-27 11:00,5758.24,5760.32,5757.05,5757.68,-0.0001,0,
SPX.GI,S&P 500,2024-09-27 11:05,5757.74,5758.97,5757.24,5757.3,-0.0001,0,
SPX.GI,S&P 500,2024-09-27 11:10,5757.24,5757.7,5753.73,5754.41,-0.0005,0,
SPX.GI,S&P 500,2024-09-27 11:15,5753.65,5756.85,5753.48,5753.54,-0.0002,0,
SPX.GI,S&P 500,2024-09-27 11:20,5753.43,5754.02,5751.26,5752.61,-0.0002,0,
SPX.GI,S&P 500,2024-09-27 11:25,5752.89,5754.5,5751.18,5752.31,-0.0001,0,
SPX.GI,S&P 500,2024-09-27 11:30,5752.37,5755.79,5751.37,5751.73,-0.0001,0,
SPX.GI,S&P 500,2024-09-27 11:35,5751.62,5752.38,5750.28,5751.42,-0.0001,0,
SPX.GI,S&P 500,2024-09-27 11:40,5752.04,5752.64,5750.01,5750.75,-0.0001,0,
SPX.GI,S&P 500,2024-09-27 11:45,5750.69,5753.68,5749.51,5751.62,0.0002,0,
SPX.GI,S&P 500,2024-09-27 11:50,5751.78,5753.02,5747.51,5748.09,-0.0006,0,
SPX.GI,S&P 500,2024-09-27 11:55,5748.79,5749.37,5746.38,5748.99,0.0002,0,
SPX.GI,S&P 500,2024-09-27 12:00,5748.31,5748.99,5745.2,5746.35,-0.0005,0,
SPX.GI,S&P 500,2024-09-27 12:05,5746.27,5746.57,5744.97,5746.23,0,0,
SPX.GI,S&P 500,2024-09-27 12:10,5746.24,5747.8,5742.73,5742.9,-0.0006,0,
SPX.GI,S&P 500,2024-09-27 12:15,5742.86,5743.65,5740.48,5743.07,0,0,
SPX.GI,S&P 500,2024-09-27 12:20,5743.08,5745.84,5742.63,5743.7,0.0001,0,
SPX.GI,S&P 500,2024-09-27 12:25,5743.69,5743.75,5741.35,5741.37,-0.0004,0,
SPX.GI,S&P 500,2024-09-27 12:30,5741.38,5746,5741.22,5744.11,0.0005,0,
SPX.GI,S&P 500,2024-09-27 12:35,5744.08,5745.83,5743.04,5745.78,0.0003,0,
SPX.GI,S&P 500,2024-09-27 12:40,5745.71,5746.57,5744.29,5744.78,-0.0002,0,
SPX.GI,S&P 500,2024-09-27 12:45,5744.68,5744.91,5743.53,5743.97,-0.0001,0,
SPX.GI,S&P 500,2024-09-27 12:50,5743.37,5744.59,5742.64,5743.05,-0.0002,0,
SPX.GI,S&P 500,2024-09-27 12:55,5743.02,5744.44,5742.08,5744.41,0.0002,0,
SPX.GI,S&P 500,2024-09-27 13:00,5744.37,5746.96,5743.77,5746.96,0.0004,0,
SPX.GI,S&P 500,2024-09-27 13:05,5747.31,5749.37,5745.58,5747.01,0,0,
SPX.GI,S&P 500,2024-09-27 13:10,5745.65,5745.65,5740.33,5741.2,-0.001,0,
SPX.GI,S&P 500,2024-09-27 13:15,5741.25,5742.72,5740.17,5741.38,0,0,
SPX.GI,S&P 500,2024-09-27 13:20,5741.49,5742.07,5739.77,5740.51,-0.0002,0,
SPX.GI,S&P 500,2024-09-27 13:25,5740.52,5742.12,5739.41,5740.6,0,0,
SPX.GI,S&P 500,2024-09-27 13:30,5740.24,5740.64,5739.18,5740.06,-0.0001,0,
SPX.GI,S&P 500,2024-09-27 13:35,5739.98,5740.52,5738.13,5738.95,-0.0002,0,
SPX.GI,S&P 500,2024-09-27 13:40,5738.9,5738.9,5737.08,5737.78,-0.0002,0,
SPX.GI,S&P 500,2024-09-27 13:45,5737.74,5741.82,5737.74,5740.79,0.0005,0,
SPX.GI,S&P 500,2024-09-27 13:50,5740.68,5744.81,5740.39,5744.36,0.0006,0,
SPX.GI,S&P 500,2024-09-27 13:55,5744.06,5745.25,5743.52,5744.09,0,0,
SPX.GI,S&P 500,2024-09-27 14:00,5744.56,5746.73,5743.56,5746.73,0.0005,0,
SPX.GI,S&P 500,2024-09-27 14:05,5746.85,5748.05,5742.98,5743.53,-0.0006,0,
SPX.GI,S&P 500,2024-09-27 14:10,5743.5,5743.54,5741.2,5742.5,-0.0002,0,
SPX.GI,S&P 500,2024-09-27 14:15,5742.41,5742.75,5741.43,5742.64,0,0,
SPX.GI,S&P 500,2024-09-27 14:20,5742.73,5743.33,5739.93,5742.05,-0.0001,0,
SPX.GI,S&P 500,2024-09-27 14:25,5741.95,5742.3,5740.61,5741.15,-0.0002,0,
SPX.GI,S&P 500,2024-09-27 14:30,5741.17,5741.18,5733.27,5733.41,-0.0013,0,
SPX.GI,S&P 500,2024-09-27 14:35,5733.49,5734,5727.34,5730.23,-0.0006,0,
SPX.GI,S&P 500,2024-09-27 14:40,5730.16,5732.36,5727.8,5730.21,0,0,
SPX.GI,S&P 500,2024-09-27 14:45,5730.2,5739.64,5730.08,5739.09,0.0015,0,
SPX.GI,S&P 500,2024-09-27 14:50,5739,5740.7,5738.27,5740.44,0.0002,0,
SPX.GI,S&P 500,2024-09-27 14:55,5740.41,5741.1,5737.88,5740.35,0,0,
SPX.GI,S&P 500,2024-09-27 15:00,5740.41,5745.44,5740.24,5744.23,0.0007,0,
SPX.GI,S&P 500,2024-09-27 15:05,5744.11,5744.99,5742.24,5744.7,0.0001,0,
SPX.GI,S&P 500,2024-09-27 15:10,5744.74,5744.74,5740.76,5741.69,-0.0005,0,
SPX.GI,S&P 500,2024-09-27 15:15,5740.93,5743.36,5740.56,5742.86,0.0002,0,
SPX.GI,S&P 500,2024-09-27 15:20,5742.9,5744.89,5742.87,5743.36,0.0001,0,
SPX.GI,S&P 500,2024-09-27 15:25,5743.26,5743.66,5738.93,5739.16,-0.0007,0,
SPX.GI,S&P 500,2024-09-27 15:30,5739.33,5742.64,5738.61,5740.72,0.0003,0,
SPX.GI,S&P 500,2024-09-27 15:35,5740.77,5742.66,5740.49,5741.04,0.0001,0,
SPX.GI,S&P 500,2024-09-27 15:40,5741.33,5741.9,5738.97,5739.17,-0.0003,0,
SPX.GI,S&P 500,2024-09-27 15:45,5739.11,5739.63,5737.91,5738.6,-0.0001,0,
SPX.GI,S&P 500,2024-09-27 15:50,5737.77,5740.63,5736.66,5740.52,0.0003,0,
SPX.GI,S&P 500,2024-09-27 15:55,5740.44,5742.15,5739.12,5741.61,0.0002,0,
SPX.GI,S&P 500,2024-09-27 16:00,5741.35,5741.85,5736.74,5738.17,-0.0006,0,
SPX.GI,S&P 500,2024-09-30 09:35,5726.52,5734.43,5725.02,5732.47,-0.001,0,
SPX.GI,S&P 500,2024-09-30 09:40,5732.93,5737.42,5732.93,5733.15,0.0001,0,
SPX.GI,S&P 500,2024-09-30 09:45,5733.4,5733.74,5730.02,5731.41,-0.0003,0,
SPX.GI,S&P 500,2024-09-30 09:50,5731.42,5734.2,5731.07,5732.7,0.0002,0,
SPX.GI,S&P 500,2024-09-30 09:55,5732.54,5734.28,5730.2,5731.16,-0.0003,0,
SPX.GI,S&P 500,2024-09-30 10:00,5730.99,5732.68,5726.61,5728.29,-0.0005,0,
SPX.GI,S&P 500,2024-09-30 10:05,5728.49,5732.18,5726.85,5731.38,0.0005,0,
SPX.GI,S&P 500,2024-09-30 10:10,5731.05,5731.94,5728.3,5730.52,-0.0002,0,
SPX.GI,S&P 500,2024-09-30 10:15,5730.93,5731.79,5726.6,5727.04,-0.0006,0,
SPX.GI,S&P 500,2024-09-30 10:20,5727.13,5728.73,5726.44,5728.69,0.0003,0,
SPX.GI,S&P 500,2024-09-30 10:25,5727.61,5728.73,5724.35,5725.02,-0.0006,0,
SPX.GI,S&P 500,2024-09-30 10:30,5724.63,5732.48,5724.38,5731.3,0.0011,0,
SPX.GI,S&P 500,2024-09-30 10:35,5731.53,5736.1,5730.38,5735.13,0.0007,0,
SPX.GI,S&P 500,2024-09-30 10:40,5735.23,5736.42,5731.03,5735.25,0,0,
SPX.GI,S&P 500,2024-09-30 10:45,5735.08,5736.08,5733.07,5735.49,0,0,
SPX.GI,S&P 500,2024-09-30 10:50,5736.12,5737.16,5734.16,5736.22,0.0001,0,
SPX.GI,S&P 500,2024-09-30 10:55,5736.33,5736.33,5733.96,5735.24,-0.0002,0,
SPX.GI,S&P 500,2024-09-30 11:00,5735.11,5735.51,5733.44,5735.47,0,0,
SPX.GI,S&P 500,2024-09-30 11:05,5735.32,5738.11,5734.57,5736.33,0.0001,0,
SPX.GI,S&P 500,2024-09-30 11:10,5736.57,5738.38,5733.01,5733.4,-0.0005,0,
SPX.GI,S&P 500,2024-09-30 11:15,5733.85,5738.4,5733.4,5737.94,0.0008,0,
SPX.GI,S&P 500,2024-09-30 11:20,5737.97,5738.65,5736.52,5737.76,0,0,
SPX.GI,S&P 500,2024-09-30 11:25,5737.57,5738.87,5737.05,5737.15,-0.0001,0,
SPX.GI,S&P 500,2024-09-30 11:30,5737.08,5739.35,5735.41,5739.2,0.0004,0,
SPX.GI,S&P 500,2024-09-30 11:35,5739.3,5739.47,5734.78,5736.16,-0.0005,0,
SPX.GI,S&P 500,2024-09-30 11:40,5735.98,5736.19,5730.41,5730.41,-0.001,0,
SPX.GI,S&P 500,2024-09-30 11:45,5730.23,5734.9,5729.22,5734.27,0.0007,0,
SPX.GI,S&P 500,2024-09-30 11:50,5734.23,5737.3,5733.88,5737.19,0.0005,0,
SPX.GI,S&P 500,2024-09-30 11:55,5736.56,5737.44,5735.66,5737,0,0,
SPX.GI,S&P 500,2024-09-30 12:00,5736.99,5738.5,5736.13,5738.44,0.0003,0,
SPX.GI,S&P 500,2024-09-30 12:05,5738.51,5740.34,5738.05,5740.19,0.0003,0,
SPX.GI,S&P 500,2024-09-30 12:10,5740.24,5743.72,5739.86,5743.35,0.0006,0,
SPX.GI,S&P 500,2024-09-30 12:15,5743.27,5743.5,5738.53,5743.27,0,0,
SPX.GI,S&P 500,2024-09-30 12:20,5743.35,5743.41,5740.71,5741.11,-0.0004,0,
SPX.GI,S&P 500,2024-09-30 12:25,5741.1,5743.86,5740.32,5740.95,0,0,
SPX.GI,S&P 500,2024-09-30 12:30,5740.87,5741.98,5740.3,5740.64,-0.0001,0,
SPX.GI,S&P 500,2024-09-30 12:35,5740.56,5741.06,5738.55,5740.23,-0.0001,0,
SPX.GI,S&P 500,2024-09-30 12:40,5740.25,5741,5738.38,5738.43,-0.0003,0,
SPX.GI,S&P 500,2024-09-30 12:45,5738.32,5738.69,5736.78,5737.8,-0.0001,0,
SPX.GI,S&P 500,2024-09-30 12:50,5737.87,5739.17,5737.07,5738.83,0.0002,0,
SPX.GI,S&P 500,2024-09-30 12:55,5738.5,5738.8,5737.14,5738.19,-0.0001,0,
SPX.GI,S&P 500,2024-09-30 13:00,5738.08,5738.36,5736.69,5737.27,-0.0002,0,
SPX.GI,S&P 500,2024-09-30 13:05,5737.16,5737.58,5735.09,5736.42,-0.0001,0,
SPX.GI,S&P 500,2024-09-30 13:10,5736.38,5736.74,5734.07,5735.87,-0.0001,0,
SPX.GI,S&P 500,2024-09-30 13:15,5735.78,5736.13,5731.46,5731.8,-0.0007,0,
SPX.GI,S&P 500,2024-09-30 13:20,5731.57,5735.03,5731.08,5734.92,0.0005,0,
SPX.GI,S&P 500,2024-09-30 13:25,5734.95,5736.61,5734.92,5735.71,0.0001,0,
SPX.GI,S&P 500,2024-09-30 13:30,5735.96,5736,5731.63,5733.06,-0.0005,0,
SPX.GI,S&P 500,2024-09-30 13:35,5733.05,5733.65,5731.86,5732.77,-0.0001,0,
SPX.GI,S&P 500,2024-09-30 13:40,5732.78,5734.15,5732.78,5733.35,0.0001,0,
SPX.GI,S&P 500,2024-09-30 13:45,5733.5,5734.35,5733.15,5734.16,0.0001,0,
SPX.GI,S&P 500,2024-09-30 13:50,5734.1,5734.76,5733.01,5734.5,0.0001,0,
SPX.GI,S&P 500,2024-09-30 13:55,5734.4,5735.33,5733.02,5734.18,-0.0001,0,
SPX.GI,S&P 500,2024-09-30 14:00,5734.27,5738.28,5732.81,5736.97,0.0005,0,
SPX.GI,S&P 500,2024-09-30 14:05,5737.03,5737.03,5735.3,5735.41,-0.0003,0,
SPX.GI,S&P 500,2024-09-30 14:10,5735.53,5735.53,5731.42,5732.96,-0.0004,0,
SPX.GI,S&P 500,2024-09-30 14:15,5732.87,5732.87,5722.45,5722.84,-0.0018,0,
SPX.GI,S&P 500,2024-09-30 14:20,5723.05,5724.79,5713.16,5713.81,-0.0016,0,
SPX.GI,S&P 500,2024-09-30 14:25,5713.63,5713.88,5703.6,5707.15,-0.0012,0,
SPX.GI,S&P 500,2024-09-30 14:30,5707.2,5714.46,5704.67,5711.61,0.0008,0,
SPX.GI,S&P 500,2024-09-30 14:35,5711.75,5722.65,5709.52,5722.65,0.0019,0,
SPX.GI,S&P 500,2024-09-30 14:40,5722.6,5729.46,5722.6,5729.39,0.0012,0,
SPX.GI,S&P 500,2024-09-30 14:45,5729.24,5731.49,5726.13,5730.81,0.0002,0,
SPX.GI,S&P 500,2024-09-30 14:50,5730.89,5732.14,5728.98,5730.54,0,0,
SPX.GI,S&P 500,2024-09-30 14:55,5730.6,5732.99,5727.49,5731.42,0.0002,0,
SPX.GI,S&P 500,2024-09-30 15:00,5731.44,5731.62,5722.01,5725.08,-0.0011,0,
SPX.GI,S&P 500,2024-09-30 15:05,5724.96,5726.66,5722.9,5725.62,0.0001,0,
