代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
SPX.GI,标普500,2007-04-05,1438.94,1444.88,1436.67,1443.76,0.003,0,3084694600
SPX.GI,标普500,2007-04-09,1443.77,1448.1,1443.28,1444.61,0.0006,0,3289539600
SPX.GI,标普500,2007-04-10,1444.58,1448.73,1443.99,1448.39,0.0026,0,3499470300
SPX.GI,标普500,2007-04-11,1448.23,1448.39,1436.15,1438.87,-0.0066,0,3958036500
SPX.GI,标普500,2007-04-12,1438.87,1448.02,1433.91,1447.8,0.0062,0,3700540000
SPX.GI,标普500,2007-04-13,1447.8,1453.11,1444.15,1452.85,0.0035,0,3730165300
SPX.GI,标普500,2007-04-16,1452.84,1468.62,1452.84,1468.47,0.0108,0,3731975700
SPX.GI,标普500,2007-04-17,1468.47,1474.35,1467.15,1471.48,0.002,0,3988526600
SPX.GI,标普500,2007-04-18,1471.47,1476.57,1466.41,1472.5,0.0007,0,4105402200
SPX.GI,标普500,2007-04-19,1472.48,1474.23,1464.47,1470.73,-0.0012,0,4160726200
SPX.GI,标普500,2007-04-20,1470.69,1484.74,1470.69,1484.35,0.0093,0,4487110700
SPX.GI,标普500,2007-04-23,1483.62,1487.32,1480.19,1480.93,-0.0023,0,3607243100
SPX.GI,标普500,2007-04-24,1481.39,1483.82,1473.74,1480.41,-0.0004,0,4488727900
SPX.GI,标普500,2007-04-25,1480.28,1496.59,1480.28,1495.42,0.0101,0,4717338100
SPX.GI,标普500,2007-04-26,1494.88,1498.02,1491.17,1494.25,-0.0008,0,4711599400
SPX.GI,标普500,2007-04-27,1494.21,1497.32,1488.67,1494.07,-0.0001,0,3970365800
SPX.GI,标普500,2007-04-30,1494.75,1497.16,1482.29,1482.37,-0.0078,0,4268069800
SPX.GI,标普500,2007-05-01,1483,1487.27,1476.7,1486.3,0.0027,0,4622678300
SPX.GI,标普500,2007-05-02,1486.13,1499.1,1486.13,1495.92,0.0065,0,4340904600
SPX.GI,标普500,2007-05-03,1495.56,1503.34,1495.56,1502.39,0.0043,0,4161456100
SPX.GI,标普500,2007-05-04,1502.35,1510.34,1501.8,1505.62,0.0021,0,4035520800
SPX.GI,标普500,2007-05-07,1505.57,1511,1505.54,1509.48,0.0026,0,3485973600
SPX.GI,标普500,2007-05-08,1509.36,1509.36,1500.66,1507.72,-0.0012,0,3849639800
SPX.GI,标普500,2007-05-09,1507.32,1513.8,1503.77,1512.58,0.0032,0,4000220400
SPX.GI,标普500,2007-05-10,1512.33,1512.33,1491.42,1491.47,-0.014,0,4198570800
SPX.GI,标普500,2007-05-11,1491.47,1506.24,1491.47,1505.85,0.0096,0,3574850000
SPX.GI,标普500,2007-05-14,1505.76,1510.9,1498.34,1503.15,-0.0018,0,3837563500
SPX.GI,标普500,2007-05-15,1503.11,1514.83,1500.43,1501.19,-0.0013,0,4278359000
SPX.GI,标普500,2007-05-16,1500.75,1514.15,1500.75,1514.14,0.0086,0,4087981300
SPX.GI,标普500,2007-05-17,1514.01,1517.14,1509.29,1512.75,-0.0009,0,3873395100
SPX.GI,标普500,2007-05-18,1512.74,1522.75,1512.74,1522.75,0.0066,0,4064952700
SPX.GI,标普500,2007-05-21,1522.75,1529.87,1522.71,1525.1,0.0015,0,4311473900
SPX.GI,标普500,2007-05-22,1525.1,1529.24,1522.05,1524.12,-0.0006,0,3859557700
SPX.GI,标普500,2007-05-23,1524.09,1532.43,1521.9,1522.28,-0.0012,0,4179721400
SPX.GI,标普500,2007-05-24,1522.1,1529.31,1505.18,1507.51,-0.0097,0,4582591400
SPX.GI,标普500,2007-05-25,1507.5,1517.41,1507.5,1515.73,0.0055,0,3080569200
SPX.GI,标普500,2007-05-29,1515.55,1521.8,1512.02,1518.11,0.0016,0,3373742500
SPX.GI,标普500,2007-05-30,1517.6,1530.23,1510.06,1530.23,0.008,0,4021932800
SPX.GI,标普500,2007-05-31,1530.19,1535.56,1528.26,1530.62,0.0003,0,4599515700
SPX.GI,标普500,2007-06-01,1530.62,1540.56,1530.62,1536.34,0.0037,0,4016508600
SPX.GI,标普500,2007-06-04,1536.28,1540.53,1532.31,1539.18,0.0018,0,3609810900
SPX.GI,标普500,2007-06-05,1539.12,1539.12,1525.62,1530.95,-0.0053,0,3949020200
SPX.GI,标普500,2007-06-06,1530.57,1530.57,1514.13,1517.38,-0.0089,0,3991260800
SPX.GI,标普500,2007-06-07,1517.36,1517.36,1490.37,1490.72,-0.0176,0,4752445900
SPX.GI,标普500,2007-06-08,1490.71,1507.76,1487.41,1507.67,0.0114,0,3935849600
SPX.GI,标普500,2007-06-11,1507.64,1515.53,1503.35,1509.12,0.001,0,3333760100
SPX.GI,标普500,2007-06-12,1509.12,1511.33,1492.97,1493,-0.0107,0,4049614300
SPX.GI,标普500,2007-06-13,1492.65,1515.7,1492.65,1515.67,0.0152,0,4151991300
SPX.GI,标普500,2007-06-14,1515.58,1526.45,1515.58,1522.97,0.0048,0,3822591300
SPX.GI,标普500,2007-06-15,1522.97,1538.71,1522.97,1532.91,0.0065,0,4887897000
SPX.GI,标普500,2007-06-18,1532.9,1535.44,1529.31,1531.05,-0.0012,0,3372135500
SPX.GI,标普500,2007-06-19,1531.02,1535.85,1525.67,1533.7,0.0017,0,3859517200
SPX.GI,标普500,2007-06-20,1533.68,1537.32,1512.36,1512.84,-0.0136,0,4279353400
SPX.GI,标普500,2007-06-21,1512.5,1522.9,1504.75,1522.19,0.0062,0,4236246000
SPX.GI,标普500,2007-06-22,1522.19,1522.19,1500.74,1502.56,-0.0129,0,6541224000
SPX.GI,标普500,2007-06-25,1502.56,1514.29,1492.68,1497.74,-0.0032,0,4195102000
SPX.GI,标普500,2007-06-26,1497.68,1506.12,1490.54,1492.89,-0.0032,0,4406305600
SPX.GI,标普500,2007-06-27,1492.62,1506.8,1484.18,1506.34,0.009,0,4372800700
SPX.GI,标普500,2007-06-28,1506.32,1514.84,1503.41,1505.71,-0.0004,0,4062854400
SPX.GI,标普500,2007-06-29,1505.7,1517.53,1493.61,1503.35,-0.0016,0,4402640800
SPX.GI,标普500,2007-07-02,1504.66,1519.45,1504.66,1519.43,0.0107,0,3614722900
SPX.GI,标普500,2007-07-03,1519.12,1526.01,1519.12,1524.87,0.0036,0,2123088500
SPX.GI,标普500,2007-07-05,1524.86,1526.57,1517.72,1525.4,0.0003,0,3428926900
SPX.GI,标普500,2007-07-06,1524.96,1532.4,1520.47,1530.44,0.0033,0,3340622400
SPX.GI,标普500,2007-07-09,1530.43,1534.26,1527.45,1531.85,0.0009,0,3767586900
SPX.GI,标普500,2007-07-10,1531.85,1531.85,1510.01,1510.12,-0.0142,0,4394556300
SPX.GI,标普500,2007-07-11,1509.93,1519.34,1506.1,1518.76,0.0057,0,4117044000
SPX.GI,标普500,2007-07-12,1518.74,1547.92,1518.74,1547.7,0.0191,0,4749666800
SPX.GI,标普500,2007-07-13,1547.68,1555.1,1544.85,1552.5,0.0031,0,3729757800
SPX.GI,标普500,2007-07-16,1552.5,1555.9,1546.69,1549.52,-0.0019,0,3664141800
SPX.GI,标普500,2007-07-17,1549.52,1555.32,1547.74,1549.37,-0.0001,0,4160700000
SPX.GI,标普500,2007-07-18,1549.2,1549.2,1533.67,1546.17,-0.0021,0,4816485100
SPX.GI,标普500,2007-07-19,1546.13,1555.2,1546.13,1553.08,0.0045,0,4453789600
SPX.GI,标普500,2007-07-20,1553.19,1553.19,1529.2,1534.1,-0.0122,0,5005491500
SPX.GI,标普500,2007-07-23,1534.06,1547.23,1534.06,1541.57,0.0049,0,4163540900
SPX.GI,标普500,2007-07-24,1541.57,1541.57,1508.62,1511.04,-0.0198,0,5338052300
SPX.GI,标普500,2007-07-25,1511.03,1524.31,1503.73,1518.09,0.0047,0,5564694500
SPX.GI,标普500,2007-07-26,1518.09,1518.09,1465.3,1482.66,-0.0233,0,7587255700
SPX.GI,标普500,2007-07-27,1482.44,1488.53,1458.95,1458.95,-0.016,0,6093673100
SPX.GI,标普500,2007-07-30,1458.93,1477.88,1454.32,1473.91,0.0103,0,5230457400
SPX.GI,标普500,2007-07-31,1473.9,1488.3,1454.25,1455.27,-0.0126,0,5771439600
SPX.GI,标普500,2007-08-01,1455.18,1468.38,1439.59,1465.81,0.0072,0,6544846700
SPX.GI,标普500,2007-08-02,1465.46,1476.43,1460.58,1472.2,0.0044,0,5392813600
SPX.GI,标普500,2007-08-03,1472.18,1473.23,1432.8,1433.06,-0.0266,0,5662515100
SPX.GI,标普500,2007-08-06,1433.04,1467.67,1427.39,1467.67,0.0242,0,6259361900
SPX.GI,标普500,2007-08-07,1467.62,1488.3,1455.8,1476.71,0.0062,0,6199014500
SPX.GI,标普500,2007-08-08,1476.22,1503.89,1476.22,1497.49,0.0141,0,7398231500
SPX.GI,标普500,2007-08-09,1497.21,1497.21,1453.09,1453.09,-0.0296,0,7663149400
SPX.GI,标普500,2007-08-10,1453.09,1462.02,1429.74,1453.64,0.0004,0,6752930100
SPX.GI,标普500,2007-08-13,1453.42,1466.29,1451.54,1452.92,-0.0005,0,4768419000
SPX.GI,标普500,2007-08-14,1452.87,1456.74,1426.2,1426.54,-0.0182,0,4692496500
SPX.GI,标普500,2007-08-15,1426.15,1440.78,1404.36,1406.7,-0.0139,0,5112708300
SPX.GI,标普500,2007-08-16,1406.64,1415.97,1370.6,1411.27,0.0032,0,7679714100
SPX.GI,标普500,2007-08-17,1411.26,1450.33,1411.26,1445.94,0.0246,0,6106269500
SPX.GI,标普500,2007-08-20,1445.94,1451.75,1430.54,1445.55,-0.0003,0,3978209100
SPX.GI,标普500,2007-08-21,1445.55,1455.32,1439.76,1447.12,0.0011,0,3827684300
SPX.GI,标普500,2007-08-22,1447.03,1464.86,1447.03,1464.07,0.0117,0,4147519100
SPX.GI,标普500,2007-08-23,1464.05,1472.06,1453.88,1462.5,-0.0011,0,3711105500
SPX.GI,标普500,2007-08-24,1462.34,1479.4,1460.54,1479.37,0.0115,0,3303991900
SPX.GI,标普500,2007-08-27,1479.36,1479.36,1465.98,1466.79,-0.0085,0,2903713900
SPX.GI,标普500,2007-08-28,1466.72,1466.72,1432.01,1432.36,-0.0235,0,3801254500
SPX.GI,标普500,2007-08-29,1432.01,1463.76,1432.01,1463.76,0.0219,0,3601030900
SPX.GI,标普500,2007-08-30,1463.67,1468.43,1451.25,1457.64,-0.0042,0,3405179200
SPX.GI,标普500,2007-08-31,1457.61,1481.47,1457.61,1473.99,0.0112,0,3431477300
SPX.GI,标普500,2007-09-04,1473.96,1496.4,1472.15,1489.42,0.0105,0,3840144200
SPX.GI,标普500,2007-09-05,1488.76,1488.76,1466.34,1472.29,-0.0115,0,4049218900
SPX.GI,标普500,2007-09-06,1472.03,1481.49,1467.41,1478.55,0.0043,0,3764617200
SPX.GI,标普500,2007-09-07,1478.55,1478.55,1449.07,1453.55,-0.0169,0,4086433800
SPX.GI,标普500,2007-09-10,1453.5,1462.25,1439.29,1451.7,-0.0013,0,3715406600
SPX.GI,标普500,2007-09-11,1451.69,1472.48,1451.69,1471.49,0.0136,0,3745695200
SPX.GI,标普500,2007-09-12,1471.1,1479.5,1465.75,1471.56,0,0,3900389800
SPX.GI,标普500,2007-09-13,1471.47,1489.58,1471.47,1483.95,0.0084,0,3690750400
SPX.GI,标普500,2007-09-14,1483.95,1485.99,1473.18,1484.25,0.0002,0,3354464300
SPX.GI,标普500,2007-09-17,1484.24,1484.24,1471.82,1476.65,-0.0051,0,3360528700
SPX.GI,标普500,2007-09-18,1476.63,1519.89,1476.63,1519.78,0.0292,0,4735481200
SPX.GI,标普500,2007-09-19,1519.75,1538.74,1519.75,1529.03,0.0061,0,4920274400
SPX.GI,标普500,2007-09-20,1528.69,1529.14,1516.42,1518.75,-0.0067,0,3892867800
SPX.GI,标普500,2007-09-21,1518.75,1530.89,1518.75,1525.75,0.0046,0,5032033500
SPX.GI,标普500,2007-09-24,1525.75,1530.18,1516.15,1517.73,-0.0053,0,4051056100
SPX.GI,标普500,2007-09-25,1516.34,1518.27,1507.13,1517.21,-0.0003,0,4146026800
SPX.GI,标普500,2007-09-26,1518.62,1529.39,1518.62,1525.42,0.0054,0,4244866900
SPX.GI,标普500,2007-09-27,1527.32,1532.46,1525.81,1531.38,0.0039,0,3783984100
SPX.GI,标普500,2007-09-28,1531.24,1533.74,1521.99,1526.75,-0.003,0,3989776400
SPX.GI,标普500,2007-10-01,1527.29,1549.02,1527.25,1547.04,0.0133,0,4289506000
SPX.GI,标普500,2007-10-02,1546.96,1548.01,1540.37,1546.63,-0.0003,0,3976667500
SPX.GI,标普500,2007-10-03,1545.8,1545.84,1536.34,1539.59,-0.0046,0,3971870900
SPX.GI,标普500,2007-10-04,1539.91,1544.02,1537.63,1542.84,0.0021,0,3578143600
SPX.GI,标普500,2007-10-05,1543.84,1561.91,1543.84,1557.59,0.0096,0,3952702100
SPX.GI,标普500,2007-10-08,1556.51,1556.51,1549,1552.58,-0.0032,0,2769133700
SPX.GI,标普500,2007-10-09,1553.18,1565.26,1551.82,1565.15,0.0081,0,3833683000
SPX.GI,标普500,2007-10-10,1564.98,1565.42,1555.46,1562.47,-0.0017,0,4060199900
SPX.GI,标普500,2007-10-11,1564.72,1576.09,1546.72,1554.41,-0.0052,0,5062717500
SPX.GI,标普500,2007-10-12,1555.41,1563.03,1554.09,1561.8,0.0048,0,3588415400
SPX.GI,标普500,2007-10-15,1562.25,1564.74,1540.81,1548.71,-0.0084,0,4109210100
SPX.GI,标普500,2007-10-16,1547.81,1547.81,1536.29,1538.53,-0.0066,0,4263110200
SPX.GI,标普500,2007-10-17,1544.44,1550.66,1526.01,1541.24,0.0018,0,4846317200
SPX.GI,标普500,2007-10-18,1539.29,1542.79,1531.76,1540.08,-0.0008,0,4169341300
SPX.GI,标普500,2007-10-19,1540,1540,1500.26,1500.63,-0.0256,0,5293203800
SPX.GI,标普500,2007-10-22,1497.79,1508.06,1490.4,1506.33,0.0038,0,4301876500
SPX.GI,标普500,2007-10-23,1509.3,1520.01,1503.61,1519.59,0.0088,0,4568377400
SPX.GI,标普500,2007-10-24,1516.61,1517.23,1489.56,1515.88,-0.0024,0,5328880800
SPX.GI,标普500,2007-10-25,1516.15,1523.24,1500.46,1514.4,-0.001,0,5571339100
SPX.GI,标普500,2007-10-26,1522.17,1535.53,1520.18,1535.28,0.0138,0,4829165800
SPX.GI,标普500,2007-10-29,1536.92,1544.67,1536.43,1540.98,0.0037,0,4173224600
SPX.GI,标普500,2007-10-30,1539.42,1539.42,1529.55,1531.02,-0.0065,0,4418738500
SPX.GI,标普500,2007-10-31,1532.15,1552.76,1529.4,1549.38,0.012,0,5300160400
SPX.GI,标普500,2007-11-01,1545.79,1545.79,1506.66,1508.44,-0.0264,0,5565749300
SPX.GI,标普500,2007-11-02,1511.07,1513.15,1492.53,1509.65,0.0008,0,5435414100
SPX.GI,标普500,2007-11-05,1505.61,1510.84,1489.95,1502.17,-0.005,0,4835257300
SPX.GI,标普500,2007-11-06,1505.33,1520.77,1499.07,1520.27,0.012,0,5128615300
SPX.GI,标普500,2007-11-07,1515.46,1515.46,1475.04,1475.62,-0.0294,0,5501922200
SPX.GI,标普500,2007-11-08,1475.27,1482.5,1450.31,1474.77,-0.0006,0,7048899700
SPX.GI,标普500,2007-11-09,1467.59,1474.09,1448.51,1453.7,-0.0143,0,6038419200
SPX.GI,标普500,2007-11-12,1453.66,1464.94,1438.53,1439.18,-0.01,0,5697927100
SPX.GI,标普500,2007-11-13,1441.35,1481.37,1441.35,1481.05,0.0291,0,5594510600
SPX.GI,标普500,2007-11-14,1483.4,1492.14,1466.47,1470.58,-0.0071,0,5235665600
SPX.GI,标普500,2007-11-15,1468.04,1472.67,1443.49,1451.15,-0.0132,0,5040852100
SPX.GI,标普500,2007-11-16,1453.09,1462.18,1443.99,1458.74,0.0052,0,5322030900
SPX.GI,标普500,2007-11-19,1456.7,1456.7,1430.42,1433.27,-0.0175,0,5050323600
SPX.GI,标普500,2007-11-20,1434.51,1452.64,1419.28,1439.7,0.0045,0,5900163900
SPX.GI,标普500,2007-11-21,1434.71,1436.4,1415.64,1416.77,-0.0159,0,4829546800
SPX.GI,标普500,2007-11-23,1417.62,1440.86,1417.62,1440.7,0.0169,0,1906424100
SPX.GI,标普500,2007-11-26,1440.74,1446.09,1406.1,1407.22,-0.0232,0,4630624100
SPX.GI,标普500,2007-11-27,1409.59,1429.49,1407.43,1428.23,0.0149,0,5253450200
SPX.GI,标普500,2007-11-28,1432.95,1471.62,1432.95,1469.02,0.0286,0,5675714400
SPX.GI,标普500,2007-11-29,1467.41,1473.81,1458.36,1469.72,0.0005,0,4541942100
SPX.GI,标普500,2007-11-30,1471.83,1488.94,1470.89,1481.14,0.0078,0,5650620100
SPX.GI,标普500,2007-12-03,1479.63,1481.16,1470.08,1472.42,-0.0059,0,4302961900
SPX.GI,标普500,2007-12-04,1471.34,1471.34,1460.66,1462.79,-0.0065,0,4387658600
SPX.GI,标普500,2007-12-05,1465.22,1486.09,1465.22,1485.01,0.0152,0,4867762100
SPX.GI,标普500,2007-12-06,1484.59,1508.02,1482.19,1507.34,0.015,0,4474227500
SPX.GI,标普500,2007-12-07,1508.6,1510.63,1502.66,1504.66,-0.0018,0,4023203300
SPX.GI,标普500,2007-12-10,1505.11,1518.27,1504.96,1515.96,0.0075,0,3803669900
SPX.GI,标普500,2007-12-11,1516.68,1523.57,1475.99,1477.65,-0.0253,0,5015649300
SPX.GI,标普500,2007-12-12,1487.58,1511.96,1468.23,1486.59,0.0061,0,5483221500
SPX.GI,标普500,2007-12-13,1483.27,1489.4,1469.21,1488.41,0.0012,0,4631727400
SPX.GI,标普500,2007-12-14,1486.19,1486.67,1467.78,1467.95,-0.0137,0,4325783700
SPX.GI,标普500,2007-12-17,1465.05,1465.05,1445.43,1445.9,-0.015,0,4461778400
SPX.GI,标普500,2007-12-18,1445.92,1460.16,1435.65,1454.98,0.0063,0,4674128300
SPX.GI,标普500,2007-12-19,1454.7,1464.42,1445.31,1453,-0.0014,0,4292579100
SPX.GI,标普500,2007-12-20,1456.42,1461.53,1447.22,1460.12,0.0049,0,4452707900
SPX.GI,标普500,2007-12-21,1463.19,1485.4,1463.19,1484.46,0.0167,0,6016579300
SPX.GI,标普500,2007-12-24,1484.55,1497.63,1484.55,1496.45,0.0081,0,1629527800
SPX.GI,标普500,2007-12-26,1495.12,1498.85,1488.2,1497.66,0.0008,0,2608080300
SPX.GI,标普500,2007-12-27,1495.05,1495.05,1475.86,1476.37,-0.0142,0,3002949900
SPX.GI,标普500,2007-12-28,1479.83,1488.01,1471.7,1478.49,0.0014,0,3009634800
SPX.GI,标普500,2007-12-31,1475.25,1475.83,1465.13,1468.36,-0.0069,0,3176260500
SPX.GI,标普500,2008-01-02,1467.97,1471.77,1442.07,1447.16,-0.0144,0,4626557600
SPX.GI,标普500,2008-01-03,1447.55,1456.8,1443.73,1447.16,0,0,4486125800
SPX.GI,标普500,2008-01-04,1444.01,1444.01,1411.19,1411.63,-0.0246,0,5501968000
SPX.GI,标普500,2008-01-07,1414.07,1423.87,1403.45,1416.18,0.0032,0,5705862900
SPX.GI,标普500,2008-01-08,1415.71,1430.28,1388.3,1390.19,-0.0184,0,6047938600
SPX.GI,标普500,2008-01-09,1390.25,1409.19,1378.7,1409.13,0.0136,0,6665535700
SPX.GI,标普500,2008-01-10,1406.78,1429.09,1395.31,1420.33,0.0079,0,6257188300
SPX.GI,标普500,2008-01-11,1419.91,1419.91,1394.83,1401.02,-0.0136,0,5555661000
SPX.GI,标普500,2008-01-14,1402.91,1417.89,1402.91,1416.25,0.0109,0,4815753400
SPX.GI,标普500,2008-01-15,1411.88,1411.88,1380.6,1380.95,-0.0249,0,5795205000
SPX.GI,标普500,2008-01-16,1377.41,1391.99,1364.27,1373.2,-0.0056,0,7321893200
SPX.GI,标普500,2008-01-17,1374.79,1377.72,1330.67,1333.25,-0.0291,0,6983173200
SPX.GI,标普500,2008-01-18,1333.9,1350.28,1312.51,1325.19,-0.006,0,7551365200
SPX.GI,标普500,2008-01-22,1312.94,1322.09,1274.29,1310.5,-0.0111,0,8054741600
SPX.GI,标普500,2008-01-23,1310.41,1339.09,1270.05,1338.6,0.0214,0,9326208100
SPX.GI,标普500,2008-01-24,1340.13,1355.15,1334.31,1352.07,0.0101,0,7311191800
SPX.GI,标普500,2008-01-25,1357.32,1368.56,1327.5,1330.61,-0.0159,0,6314052500
SPX.GI,标普500,2008-01-28,1330.7,1353.97,1322.26,1353.97,0.0176,0,5230007600
SPX.GI,标普500,2008-01-29,1355.94,1364.93,1350.19,1362.3,0.0062,0,5409970300
SPX.GI,标普500,2008-01-30,1362.22,1385.86,1352.95,1355.81,-0.0048,0,6101750900
SPX.GI,标普500,2008-01-31,1351.98,1385.62,1334.08,1378.55,0.0168,0,6950790400
SPX.GI,标普500,2008-02-01,1378.6,1396.02,1375.93,1395.42,0.0122,0,6580713600
SPX.GI,标普500,2008-02-04,1395.38,1395.38,1379.69,1380.82,-0.0105,0,4696657600
SPX.GI,标普500,2008-02-05,1380.28,1380.28,1336.64,1336.64,-0.032,0,5746592200
SPX.GI,标普500,2008-02-06,1339.48,1351.96,1324.34,1326.45,-0.0076,0,5428133200
SPX.GI,标普500,2008-02-07,1324.01,1347.16,1316.75,1336.91,0.0079,0,6324098300
SPX.GI,标普500,2008-02-08,1336.88,1341.22,1321.06,1331.29,-0.0042,0,5043836900
SPX.GI,标普500,2008-02-11,1331.92,1341.4,1320.32,1339.13,0.0059,0,4799965000
SPX.GI,标普500,2008-02-12,1340.55,1362.1,1339.36,1348.86,0.0073,0,5206007600
SPX.GI,标普500,2008-02-13,1353.12,1369.23,1350.78,1367.21,0.0136,0,5098098000
SPX.GI,标普500,2008-02-14,1367.33,1368.16,1347.31,1348.86,-0.0134,0,4886102500
SPX.GI,标普500,2008-02-15,1347.52,1350,1338.13,1349.99,0.0008,0,4751148200
SPX.GI,标普500,2008-02-19,1355.86,1367.28,1345.05,1348.78,-0.0009,0,4736217400
SPX.GI,标普500,2008-02-20,1348.39,1363.71,1336.55,1360.03,0.0083,0,5192275700
SPX.GI,标普500,2008-02-21,1362.21,1367.94,1339.34,1342.53,-0.0129,0,5084904500
SPX.GI,标普500,2008-02-22,1344.22,1354.3,1327.04,1353.11,0.0079,0,4940768200
SPX.GI,标普500,2008-02-25,1352.75,1374.36,1346.03,1371.8,0.0138,0,5026050800
SPX.GI,标普500,2008-02-26,1371.76,1387.34,1363.29,1381.29,0.0069,0,5384168800
SPX.GI,标普500,2008-02-27,1378.95,1388.34,1372,1380.02,-0.0009,0,4959847800
SPX.GI,标普500,2008-02-28,1378.16,1378.16,1363.16,1367.68,-0.0089,0,4848836900
SPX.GI,标普500,2008-02-29,1364.07,1364.07,1325.42,1330.63,-0.0271,0,5673841600
SPX.GI,标普500,2008-03-03,1330.45,1335.13,1320.04,1331.34,0.0005,0,5156023300
SPX.GI,标普500,2008-03-04,1329.58,1331.03,1307.39,1326.75,-0.0034,0,6166343100
SPX.GI,标普500,2008-03-05,1327.69,1344.19,1320.22,1333.7,0.0052,0,5362441700
SPX.GI,标普500,2008-03-06,1332.2,1332.2,1303.42,1304.34,-0.022,0,5324565100
SPX.GI,标普500,2008-03-07,1301.53,1313.24,1282.43,1293.37,-0.0084,0,5626455400
SPX.GI,标普500,2008-03-10,1293.16,1295.01,1272.66,1273.37,-0.0155,0,5211895000
SPX.GI,标普500,2008-03-11,1274.4,1320.65,1274.4,1320.65,0.0371,0,6381566900
SPX.GI,标普500,2008-03-12,1321.13,1333.26,1307.86,1308.77,-0.009,0,5332029200
SPX.GI,标普500,2008-03-13,1305.26,1321.68,1282.11,1315.48,0.0051,0,6193226800
SPX.GI,标普500,2008-03-14,1316.05,1321.47,1274.86,1288.14,-0.0208,0,6180595500
SPX.GI,标普500,2008-03-17,1283.21,1287.5,1256.98,1276.6,-0.009,0,6391404900
SPX.GI,标普500,2008-03-18,1277.16,1330.74,1277.16,1330.74,0.0424,0,6198316600
SPX.GI,标普500,2008-03-19,1330.97,1341.51,1298.42,1298.42,-0.0243,0,6222437000
SPX.GI,标普500,2008-03-20,1299.67,1330.67,1295.22,1329.51,0.0239,0,7569864500
SPX.GI,标普500,2008-03-24,1330.29,1359.68,1330.29,1349.88,0.0153,0,5507115700
SPX.GI,标普500,2008-03-25,1349.07,1357.47,1341.21,1352.99,0.0023,0,5150563800
SPX.GI,标普500,2008-03-26,1352.45,1352.45,1336.41,1341.13,-0.0088,0,4939019500
SPX.GI,标普500,2008-03-27,1340.34,1345.62,1325.66,1325.76,-0.0115,0,4935410300
SPX.GI,标普500,2008-03-28,1327.02,1334.87,1312.95,1315.22,-0.008,0,4409607100
SPX.GI,标普500,2008-03-31,1315.92,1328.52,1312.81,1322.7,0.0057,0,4898433300
SPX.GI,标普500,2008-04-01,1326.41,1370.18,1326.41,1370.18,0.0359,0,5691422100
SPX.GI,标普500,2008-04-02,1369.96,1377.95,1361.55,1367.53,-0.0019,0,5191036300
SPX.GI,标普500,2008-04-03,1365.69,1375.66,1358.68,1369.31,0.0013,0,4767731900
SPX.GI,标普500,2008-04-04,1369.85,1380.91,1362.83,1370.4,0.0008,0,4607344200
SPX.GI,标普500,2008-04-07,1373.69,1386.74,1369.02,1372.54,0.0016,0,4357494700
SPX.GI,标普500,2008-04-08,1370.16,1370.16,1360.62,1365.54,-0.0051,0,4273858500
SPX.GI,标普500,2008-04-09,1365.5,1368.39,1349.97,1354.49,-0.0081,0,4502445400
SPX.GI,标普500,2008-04-10,1355.37,1367.24,1350.11,1360.55,0.0045,0,4749005200
SPX.GI,标普500,2008-04-11,1357.98,1357.98,1331.21,1332.83,-0.0204,0,4662101400
SPX.GI,标普500,2008-04-14,1332.2,1335.64,1326.16,1328.32,-0.0034,0,4061716900
SPX.GI,标普500,2008-04-15,1331.72,1337.72,1324.35,1334.43,0.0046,0,4506827300
SPX.GI,标普500,2008-04-16,1337.02,1365.49,1337.02,1364.71,0.0227,0,5290172200
SPX.GI,标普500,2008-04-17,1363.37,1368.6,1357.25,1365.56,0.0006,0,4615754000
SPX.GI,标普500,2008-04-18,1369,1395.9,1369,1390.33,0.0181,0,5355683600
SPX.GI,标普500,2008-04-21,1387.72,1390.23,1379.25,1388.17,-0.0016,0,4060272100
SPX.GI,标普500,2008-04-22,1386.43,1386.43,1369.84,1375.94,-0.0088,0,4854287400
SPX.GI,标普500,2008-04-23,1378.4,1387.87,1372.24,1379.93,0.0029,0,5293032300
SPX.GI,标普500,2008-04-24,1380.52,1397.72,1371.09,1388.82,0.0064,0,5647964200
SPX.GI,标普500,2008-04-25,1387.88,1399.11,1379.98,1397.84,0.0065,0,4957110800
SPX.GI,标普500,2008-04-28,1397.96,1402.9,1394.4,1396.37,-0.0011,0,4468265800
SPX.GI,标普500,2008-04-29,1395.61,1397,1386.7,1390.94,-0.0039,0,4702744900
SPX.GI,标普500,2008-04-30,1391.22,1404.57,1384.25,1385.59,-0.0038,0,5607964200
SPX.GI,标普500,2008-05-01,1385.97,1410.07,1383.07,1409.34,0.0171,0,5691461300
SPX.GI,标普500,2008-05-02,1409.16,1422.72,1406.25,1413.9,0.0032,0,5162307400
SPX.GI,标普500,2008-05-05,1412.77,1415.7,1404.37,1407.49,-0.0045,0,4569876600
SPX.GI,标普500,2008-05-06,1405.6,1421.57,1397.1,1418.26,0.0077,0,5042631900
SPX.GI,标普500,2008-05-07,1417.49,1419.54,1391.16,1392.57,-0.0181,0,5336063800
SPX.GI,标普500,2008-05-08,1394.29,1402.35,1389.39,1397.68,0.0037,0,4857226300
SPX.GI,标普500,2008-05-09,1394.9,1394.9,1384.11,1388.28,-0.0067,0,4349485300
